Timestamp,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI,Network_Type,Device_Type
260314012445+0000,234,15,23415,88992670,52003082,86366538,234-15-***,234-15-1100-33,3G,Tablet
260322195410-0800,310,260,310260,31812203,10163632,17244313,310-260-***,310-260-2543-58,5G,IoT Device
260302070922+0100,206,10,20610,30034371,39396033,27609439,206-10-***,206-10-9792-26,5G,Smartphone
260309063416+0200,206,20,20620,82111034,40097648,27719312,206-20-***,206-20-6884-26,5G,Smartphone
260311043034+0100,240,4,24004,75343616,11877988,77254787,240-04-***,240-04-2468-63,5G,IoT Device
260301060820+0200,240,16,24016,65946279,56142700,11145701,240-16-***,240-16-7038-63,4G,Tablet
260316002959+0100,234,15,23415,64702301,29799652,95828215,234-15-***,234-15-8432-34,3G,Smartphone
260302093125+0200,206,1,20601,59633035,72666858,62399178,206-01-***,206-01-7230-43,3G,Smartphone
260301122746+0100,234,20,23420,11062915,86864684,54565710,234-20-***,234-20-8430-61,5G,IoT Device
260319181207+0000,234,20,23420,36227933,43260813,31127637,234-20-***,234-20-4037-61,5G,Smartphone
260321123422-0500,310,410,310410,38066975,58687226,98307414,310-410-***,310-410-6189-49,3G,IoT Device
260222033232+0000,234,30,23430,18314171,96665124,16260094,234-30-***,234-30-9281-68,4G,Tablet
260303063810+0000,234,30,23430,76354175,32075919,14708670,234-30-***,234-30-9798-18,3G,Tablet
260315072017+0100,206,5,20605,33395000,10191149,48564701,206-05-***,206-05-7194-89,4G,Tablet
260320210154+0100,234,38,23438,75953544,26734439,30934062,234-38-***,234-38-4638-55,3G,Smartphone
260224035351-0500,310,410,310410,56453576,85190528,99973250,310-410-***,310-410-4641-81,5G,IoT Device
260228034927+0100,206,5,20605,97671175,85388033,53481023,206-05-***,206-05-6795-61,3G,Tablet
260312003428+0100,206,1,20601,85997625,55932113,54284913,206-01-***,206-01-4600-59,3G,Tablet
260302190357-0700,310,120,310120,19837032,37083170,86715313,310-120-***,310-120-2496-83,5G,Tablet
260221005906+0200,206,20,20620,97073528,83107943,66419307,206-20-***,206-20-8581-78,5G,IoT Device
260305021340+0000,234,38,23438,46545801,47955201,85569997,234-38-***,234-38-4407-90,5G,IoT Device
260307050102-0700,310,480,310480,64587161,42784548,57379304,310-480-***,310-480-1112-16,3G,Smartphone
260302122942+0000,234,30,23430,31677773,81003352,31622781,234-30-***,234-30-4263-14,5G,IoT Device
260312105434-0800,310,260,310260,86421624,90997797,89066088,310-260-***,310-260-7988-48,3G,Smartphone
260320064647+0100,206,10,20610,31165240,23906478,11070533,206-10-***,206-10-5518-84,4G,Tablet
260320214043-0600,310,120,310120,39990423,86044212,17329318,310-120-***,310-120-3839-24,4G,Smartphone
260316123509+0100,240,8,24008,63223875,62061217,39700674,240-08-***,240-08-2747-27,3G,Smartphone
260319043034+0100,240,5,24005,13760835,14384831,84110857,240-05-***,240-05-9880-80,4G,Smartphone
260320174430+0000,234,33,23433,34316766,70190702,55201053,234-33-***,234-33-5597-58,5G,Smartphone
260322132421+0100,206,5,20605,67293274,29058172,74208166,206-05-***,206-05-3186-76,3G,IoT Device
260319133117+0100,234,15,23415,31932060,98841048,27770796,234-15-***,234-15-1928-32,4G,IoT Device
260301014149+0000,234,20,23420,34142912,30877814,52501103,234-20-***,234-20-1958-66,5G,Tablet
260225181501+0200,240,16,24016,99873483,19923241,70990495,240-16-***,240-16-7458-78,4G,IoT Device
260314103842+0200,240,7,24007,58414556,48824005,30086155,240-07-***,240-07-1590-90,3G,IoT Device
260316143625+0100,206,20,20620,11385716,60223068,92389507,206-20-***,206-20-3886-58,5G,Tablet
260226033638-0700,310,120,310120,56880867,82844920,21236031,310-120-***,310-120-6131-34,5G,Tablet
260317164113+0100,206,1,20601,67910178,60597830,20200250,206-01-***,206-01-7043-83,5G,Smartphone
260304215115+0100,234,33,23433,82252947,30623050,68443796,234-33-***,234-33-9427-13,5G,IoT Device
260307050117-0800,310,480,310480,95604856,63918832,47818391,310-480-***,310-480-5881-11,3G,IoT Device
260228170111-0700,310,120,310120,73224527,92543545,69930028,310-120-***,310-120-8132-26,3G,Tablet
260321120934+0200,206,10,20610,94799875,16229481,53840537,206-10-***,206-10-9631-22,5G,Smartphone
260228173421+0200,206,5,20605,38788381,74914697,64694937,206-05-***,206-05-9674-40,5G,IoT Device
260222175902+0200,240,2,24002,74004504,53669997,12655477,240-02-***,240-02-9885-61,3G,Tablet
260225161502-0800,310,480,310480,82614177,50118830,56968623,310-480-***,310-480-7318-22,5G,Smartphone
260313141548-0600,310,120,310120,49978296,28321214,87756567,310-120-***,310-120-3468-99,4G,Tablet
260303215309+0200,240,7,24007,35976666,91639621,77654908,240-07-***,240-07-8785-28,5G,Tablet
260307053243+0000,234,30,23430,32015250,63481951,28728874,234-30-***,234-30-8570-41,4G,Tablet
260305083947-0500,310,480,310480,45153165,24225241,84266992,310-480-***,310-480-7557-47,5G,IoT Device
260315143248+0100,234,15,23415,86434610,16950641,77465025,234-15-***,234-15-1238-29,4G,Tablet
260315174736-0500,310,120,310120,15183403,60711458,29027158,310-120-***,310-120-9696-70,3G,Tablet
260308153709+0100,206,10,20610,39908720,90635631,68662999,206-10-***,206-10-6639-88,5G,Tablet
260223052918+0000,234,10,23410,81950326,96239997,83226213,234-10-***,234-10-4797-78,3G,Tablet
260317175818+0200,206,10,20610,44671976,70161332,70949346,206-10-***,206-10-6263-80,4G,Smartphone
260310013558+0100,234,30,23430,36204095,26751951,81115416,234-30-***,234-30-4773-56,5G,Smartphone
260318122903+0200,206,1,20601,26405048,69749751,51034327,206-01-***,206-01-2124-98,3G,Smartphone
260314092607-0700,310,260,310260,88874493,91148201,87254618,310-260-***,310-260-6364-38,4G,IoT Device
260317033045+0100,234,38,23438,48586233,32844016,97315490,234-38-***,234-38-8045-43,4G,Smartphone
260306140857+0100,234,20,23420,28476277,50163276,80976519,234-20-***,234-20-9431-76,4G,IoT Device
260313013849+0200,206,1,20601,42985575,91839877,75992723,206-01-***,206-01-8571-11,4G,IoT Device
260304182015+0200,240,8,24008,62957459,12681024,26312537,240-08-***,240-08-1186-12,5G,IoT Device
260310053818+0100,240,2,24002,63748955,19352129,56070372,240-02-***,240-02-1170-41,5G,Smartphone
260313213153-0600,310,480,310480,42132903,88488268,75410125,310-480-***,310-480-7587-27,4G,Smartphone
260320220914+0200,206,10,20610,44416747,19219147,65325710,206-10-***,206-10-2895-22,4G,Tablet
260221200612+0100,240,2,24002,95061828,44784276,46317732,240-02-***,240-02-8566-51,5G,Smartphone
260315203901-0500,310,260,310260,75895533,26547150,70869451,310-260-***,310-260-6193-37,3G,IoT Device
260304025158+0000,234,10,23410,43697896,22655804,41212087,234-10-***,234-10-7960-80,5G,Smartphone
260318232251+0100,240,2,24002,17596334,76403941,89398528,240-02-***,240-02-6719-34,5G,IoT Device
260223070203+0000,234,33,23433,20486245,76573189,50070341,234-33-***,234-33-4524-30,4G,Tablet
260312114756+0100,206,10,20610,14717473,14267792,89800065,206-10-***,206-10-1229-43,5G,IoT Device
260322160614+0000,234,30,23430,35435139,14644911,97825168,234-30-***,234-30-7784-27,3G,IoT Device
260314171844-0600,310,260,310260,51123406,42867023,64634979,310-260-***,310-260-2532-23,3G,IoT Device
260315134213+0100,240,5,24005,52386800,22666580,40151918,240-05-***,240-05-5940-47,3G,Smartphone
260313021027+0200,206,20,20620,91423225,81921995,65515657,206-20-***,206-20-2292-93,4G,IoT Device
260317140426+0100,234,33,23433,21509711,68677738,50369409,234-33-***,234-33-8011-75,5G,Tablet
260225125630+0100,240,16,24016,32347212,36749842,75990558,240-16-***,240-16-9668-35,4G,IoT Device
260221202703+0100,206,10,20610,13106154,87798642,22394373,206-10-***,206-10-6387-10,3G,Smartphone
260228023203-0600,310,260,310260,39409531,43425740,68325929,310-260-***,310-260-3275-97,4G,Smartphone
260306064131+0100,240,5,24005,53171352,60339944,87142195,240-05-***,240-05-8301-20,3G,IoT Device
260228052746+0100,234,33,23433,19398971,76690193,45175775,234-33-***,234-33-5478-61,4G,Tablet
260227215843+0000,234,30,23430,48502327,99329766,63362652,234-30-***,234-30-4725-55,5G,Smartphone
260225020907+0100,240,1,24001,81451022,60232496,11547308,240-01-***,240-01-8612-87,3G,Smartphone
260317083713-0800,310,480,310480,84938356,66620520,21150024,310-480-***,310-480-6326-38,5G,Tablet
260310050210-0800,310,260,310260,20807157,98904677,31427013,310-260-***,310-260-3673-50,3G,IoT Device
260227234931+0100,240,8,24008,31961637,57904616,44464147,240-08-***,240-08-1246-14,4G,Smartphone
260305070104+0100,206,20,20620,88743726,66341306,82053491,206-20-***,206-20-5528-46,5G,Smartphone
260311155810+0200,240,16,24016,17096276,17845585,37197311,240-16-***,240-16-5254-12,4G,Smartphone
260222070039+0100,206,5,20605,92790730,16835512,78092243,206-05-***,206-05-2720-86,4G,IoT Device
260316110201+0000,234,33,23433,72806952,25025823,65767703,234-33-***,234-33-5667-91,4G,IoT Device
260305031203+0200,240,1,24001,57230948,72481316,77176147,240-01-***,240-01-9388-24,5G,Tablet
260315122602+0100,240,4,24004,87586461,58946134,29063958,240-04-***,240-04-5208-95,4G,Smartphone
260301214704+0200,240,1,24001,11371557,50456950,24379674,240-01-***,240-01-2891-62,4G,Smartphone
260320075205-0500,310,120,310120,30866574,75845066,77855697,310-120-***,310-120-6183-39,3G,Smartphone
260309143003-0500,310,410,310410,61452687,12531451,30603533,310-410-***,310-410-8740-41,5G,Tablet
260228125104+0100,234,30,23430,51190832,40638003,81145634,234-30-***,234-30-7058-45,4G,Tablet
260320131526+0100,240,24,24024,97604266,60633228,37766215,240-24-***,240-24-5857-19,4G,IoT Device
260308225443+0200,206,1,20601,41583718,44857450,10808854,206-01-***,206-01-4383-53,3G,IoT Device
260228223248+0000,234,38,23438,88745075,13707261,42378692,234-38-***,234-38-9598-87,3G,Tablet
260319021540+0000,234,15,23415,59922138,25303511,48782228,234-15-***,234-15-8812-36,4G,IoT Device
260307062505+0100,234,33,23433,72351263,12593999,38996080,234-33-***,234-33-4812-14,4G,Smartphone
260301233259+0200,240,5,24005,85540642,14363594,63378193,240-05-***,240-05-8301-15,4G,IoT Device
260321000034+0100,234,10,23410,67773629,66342092,70741910,234-10-***,234-10-3560-54,5G,IoT Device
260315070026-0700,310,260,310260,85839021,33052880,89862482,310-260-***,310-260-8432-31,5G,IoT Device
260313180619+0100,240,4,24004,25236678,92972295,40365698,240-04-***,240-04-2273-57,4G,Smartphone
260320080843+0100,234,20,23420,46268695,22142123,31701972,234-20-***,234-20-1547-38,4G,IoT Device
260304071951+0200,240,8,24008,55888749,93501427,23125005,240-08-***,240-08-7435-50,5G,IoT Device
260302031906+0100,206,20,20620,31251926,98562865,81544236,206-20-***,206-20-8312-19,5G,Smartphone
260306204638+0100,234,15,23415,27025492,60245981,43732173,234-15-***,234-15-5431-17,3G,Smartphone
260315173738+0100,206,1,20601,92880952,17671858,32270634,206-01-***,206-01-9220-79,3G,IoT Device
260304000943+0100,234,38,23438,39085849,95583659,52799635,234-38-***,234-38-9894-95,4G,Tablet
260315025722+0000,234,33,23433,48584041,86468081,86960133,234-33-***,234-33-7419-31,5G,Smartphone
260301174734+0100,206,1,20601,59759281,36949872,82308903,206-01-***,206-01-7840-60,3G,IoT Device
260304064420+0100,206,5,20605,11385579,11976405,86831986,206-05-***,206-05-5880-69,3G,Smartphone
260309094301+0000,234,30,23430,33981636,72266558,73064663,234-30-***,234-30-3842-35,4G,Tablet
260228143146-0700,310,480,310480,15526598,32642542,48524666,310-480-***,310-480-7884-14,4G,IoT Device
260306170304+0200,206,10,20610,72761616,33213842,36556319,206-10-***,206-10-5368-44,3G,Tablet
260225230732-0700,310,120,310120,22598111,49406327,39813647,310-120-***,310-120-1198-10,5G,Tablet
260226094607-0700,310,410,310410,73804147,32405926,87425465,310-410-***,310-410-4477-68,3G,Tablet
260308142939+0100,240,7,24007,73216979,26138711,83550461,240-07-***,240-07-6480-15,5G,Tablet
260321054723+0100,206,5,20605,63660910,13230673,52266854,206-05-***,206-05-7891-62,4G,IoT Device
260305061036+0000,234,38,23438,92639155,20749781,86054522,234-38-***,234-38-5959-83,3G,Smartphone
260222221128+0200,206,1,20601,25160526,47886575,58156318,206-01-***,206-01-3521-63,5G,Tablet
260308012255-0800,310,120,310120,61856982,95096413,60587354,310-120-***,310-120-7232-86,3G,Smartphone
260312155621+0000,234,38,23438,94436892,82399892,14220539,234-38-***,234-38-2866-53,5G,IoT Device
260221054713+0200,240,4,24004,89502034,25077116,90509268,240-04-***,240-04-7588-29,5G,Smartphone
260308225909-0500,310,260,310260,20901565,33977018,11469955,310-260-***,310-260-8737-61,4G,Smartphone
260317014142+0000,234,20,23420,52714131,27845268,51384518,234-20-***,234-20-3659-94,4G,Smartphone
260320101458+0200,240,8,24008,40980281,67430092,15159379,240-08-***,240-08-4642-99,4G,Tablet
260226152643-0800,310,480,310480,86396187,88303546,64785183,310-480-***,310-480-9666-62,4G,IoT Device
260228214341+0100,206,10,20610,80230407,43751555,91605547,206-10-***,206-10-7176-88,5G,IoT Device
260321155655+0100,206,10,20610,25865713,12239111,37397226,206-10-***,206-10-4279-87,5G,IoT Device
260322141320-0700,310,260,310260,93535134,45033347,84987352,310-260-***,310-260-9905-70,3G,Smartphone
260312115638-0600,310,120,310120,40271240,19736503,98133864,310-120-***,310-120-7062-61,5G,Smartphone
260223163429+0200,206,10,20610,71689400,15410958,35484900,206-10-***,206-10-7630-22,3G,Smartphone
260222133925+0000,234,20,23420,42063578,98236069,32341708,234-20-***,234-20-6087-45,4G,Tablet
260223084718+0000,234,20,23420,16788521,48259629,11517722,234-20-***,234-20-6761-59,3G,Tablet
260309204016+0100,206,10,20610,11670685,30340933,62578740,206-10-***,206-10-6225-49,3G,IoT Device
260319173014+0000,234,33,23433,90071728,32573757,15506452,234-33-***,234-33-6536-21,4G,Tablet
260227052829+0100,240,7,24007,52082552,40318481,90613810,240-07-***,240-07-4643-20,3G,Smartphone
260301002634-0500,310,480,310480,53851194,87338673,60456057,310-480-***,310-480-8821-44,4G,IoT Device
260319204531+0200,240,5,24005,27349748,81256437,96043099,240-05-***,240-05-1222-27,5G,Tablet
260226062322+0200,240,7,24007,25047673,87105145,97143176,240-07-***,240-07-1131-89,5G,IoT Device
260321173044+0200,206,1,20601,26210228,83554537,89892158,206-01-***,206-01-1811-89,5G,IoT Device
260320180239-0700,310,410,310410,11407273,49773100,70251644,310-410-***,310-410-9673-37,4G,Tablet
260309211631+0200,206,20,20620,44314112,50563566,20073485,206-20-***,206-20-1262-26,3G,Tablet
260304093725+0100,206,10,20610,26516208,84320245,41548073,206-10-***,206-10-6039-66,5G,Tablet
260307214931+0200,206,20,20620,35454891,29281243,91027831,206-20-***,206-20-5322-90,5G,IoT Device
260223193517-0600,310,260,310260,41983879,34476064,12911328,310-260-***,310-260-4446-82,4G,Tablet
260303022852+0200,240,1,24001,53433857,68574966,86288552,240-01-***,240-01-2069-64,5G,Smartphone
260321225238+0100,240,5,24005,84962170,58520544,17027633,240-05-***,240-05-3036-13,3G,IoT Device
260316092432+0200,206,1,20601,31461553,11851318,15370027,206-01-***,206-01-6489-88,4G,Smartphone
260303132618+0200,206,5,20605,67344434,14614633,89091461,206-05-***,206-05-9328-94,4G,IoT Device
260226105908+0100,234,10,23410,40598747,43752783,12185553,234-10-***,234-10-5621-86,5G,IoT Device
260223105715+0100,240,4,24004,54268735,98216545,83370864,240-04-***,240-04-8379-65,5G,IoT Device
260314064133+0000,234,30,23430,69696559,30691715,37022137,234-30-***,234-30-9555-16,4G,IoT Device
260304065115-0500,310,120,310120,73117267,67841585,46855808,310-120-***,310-120-9896-17,5G,Smartphone
260315014822+0100,240,1,24001,37073928,37057075,81039251,240-01-***,240-01-7331-77,4G,Tablet
260223150856-0800,310,120,310120,19282918,38533503,46119979,310-120-***,310-120-9397-39,4G,Tablet
260303162342+0200,240,2,24002,53200401,76876044,95928848,240-02-***,240-02-8792-86,4G,IoT Device
260223120630+0200,206,1,20601,22934433,85634558,69058283,206-01-***,206-01-6517-84,5G,IoT Device
260223233731-0800,310,410,310410,32590892,67628113,14177925,310-410-***,310-410-9725-65,4G,Tablet
260310190224+0100,234,38,23438,85581549,51930862,65609016,234-38-***,234-38-5586-31,4G,Tablet
260221060822+0200,240,4,24004,53347060,44828170,19475948,240-04-***,240-04-4859-27,4G,IoT Device
260314150831-0800,310,480,310480,83810099,38198860,77850813,310-480-***,310-480-6143-50,3G,IoT Device
260310010357+0100,234,30,23430,97087978,75559230,10945273,234-30-***,234-30-4364-77,3G,Smartphone
260225231744-0800,310,120,310120,92434304,65534692,79600535,310-120-***,310-120-2940-16,4G,IoT Device
260307161813+0100,206,10,20610,51765823,59344407,78330356,206-10-***,206-10-6805-98,4G,Smartphone
260301035649+0100,206,1,20601,94230088,45837422,57937270,206-01-***,206-01-6101-18,4G,Tablet
260303171551-0700,310,410,310410,41342715,24020462,78322723,310-410-***,310-410-7750-70,5G,Tablet
260310164742-0600,310,120,310120,44172923,62180659,33714390,310-120-***,310-120-3239-82,3G,Tablet
260224224824+0200,240,8,24008,17861618,89295660,44245054,240-08-***,240-08-9925-46,5G,Smartphone
260302202703+0200,206,20,20620,65547743,68452811,20463550,206-20-***,206-20-5715-13,5G,Smartphone
260306021253+0100,240,8,24008,30095069,95317472,50859780,240-08-***,240-08-7457-40,4G,Smartphone
260301213404+0100,234,10,23410,92186957,95054536,54943489,234-10-***,234-10-5494-47,3G,IoT Device
260307060829+0000,234,38,23438,86861515,10106518,50357936,234-38-***,234-38-3993-72,5G,Tablet
260321224411-0600,310,260,310260,48307739,42730364,69164819,310-260-***,310-260-2083-42,4G,Tablet
260321220237-0800,310,480,310480,83618872,20417475,83657703,310-480-***,310-480-2552-75,3G,Smartphone
260304040051-0500,310,120,310120,77404479,67946787,54995235,310-120-***,310-120-7641-90,5G,Tablet
260303200356+0000,234,38,23438,28338178,47295798,15014140,234-38-***,234-38-6348-27,3G,Tablet
260310153928+0200,240,5,24005,31249869,42649398,90222589,240-05-***,240-05-3137-33,5G,Smartphone
260321112503+0100,234,30,23430,47141791,98834823,86886412,234-30-***,234-30-5641-52,3G,Smartphone
260306005631+0000,234,33,23433,64266882,88061689,59777340,234-33-***,234-33-8731-39,4G,Tablet
260317105434+0200,206,20,20620,36375893,93925863,83424114,206-20-***,206-20-5436-60,4G,IoT Device
260313014754+0200,206,10,20610,23623919,62834999,79158241,206-10-***,206-10-4481-94,4G,Tablet
260228033034+0200,206,1,20601,36368322,89477464,49976778,206-01-***,206-01-1478-41,3G,Tablet
260316132322-0800,310,260,310260,86122518,71762245,21869032,310-260-***,310-260-6297-92,4G,Smartphone
260310082812-0800,310,120,310120,38916427,73919587,99373377,310-120-***,310-120-7745-97,5G,Smartphone
260309044044-0800,310,260,310260,15187852,30202738,81086653,310-260-***,310-260-5483-78,3G,Tablet
260313222552-0800,310,120,310120,89413716,23380076,37569515,310-120-***,310-120-7622-79,3G,IoT Device
260224040001-0500,310,120,310120,20077458,91546931,38605389,310-120-***,310-120-6307-71,3G,IoT Device
260225210105-0800,310,410,310410,54492673,16898679,65158740,310-410-***,310-410-9042-58,4G,Tablet
260321212130-0600,310,480,310480,78005917,86532704,90246671,310-480-***,310-480-2088-62,5G,Tablet
260224013204+0100,206,1,20601,73942794,13027327,99031563,206-01-***,206-01-7049-23,5G,IoT Device
260308045628+0100,240,7,24007,77310485,24941208,26336260,240-07-***,240-07-5496-24,3G,Smartphone
260306061254+0000,234,15,23415,25545369,40624865,60066663,234-15-***,234-15-4757-28,5G,Smartphone
260303053751+0100,240,5,24005,23734052,93491436,48614230,240-05-***,240-05-6685-95,3G,Tablet
260301175756+0000,234,20,23420,84935254,88541908,25489892,234-20-***,234-20-2264-88,4G,Smartphone
260224084927+0100,206,5,20605,30565671,79769314,91569064,206-05-***,206-05-8284-42,3G,IoT Device
260303080303-0500,310,480,310480,95230710,12750884,78723270,310-480-***,310-480-2092-16,4G,Tablet
260308122725+0000,234,30,23430,24845948,54425264,55903538,234-30-***,234-30-7528-88,5G,Smartphone
260306004402+0200,206,1,20601,39828702,21081940,53239383,206-01-***,206-01-6367-78,4G,Tablet
260222213711+0200,206,5,20605,33634793,64508531,61331534,206-05-***,206-05-1755-45,3G,Smartphone
260221133056+0200,206,1,20601,75687367,91093723,75392698,206-01-***,206-01-7491-38,3G,Tablet
260313044741+0100,240,1,24001,28349768,41451618,21119104,240-01-***,240-01-1952-92,3G,Smartphone
260308084612-0800,310,480,310480,26780117,13557133,87242120,310-480-***,310-480-9756-19,4G,Tablet
260309162044+0100,206,10,20610,30845672,19611642,28530031,206-10-***,206-10-8811-80,3G,Tablet
260316193819-0700,310,410,310410,61001316,92222559,38010136,310-410-***,310-410-7784-38,4G,Smartphone
260312022357+0200,206,10,20610,29394450,75478354,34572406,206-10-***,206-10-2692-72,5G,IoT Device
260315001026+0100,234,20,23420,87657634,27396478,86166228,234-20-***,234-20-4614-41,4G,Tablet
260310153826-0700,310,480,310480,29776212,36291051,49286523,310-480-***,310-480-9746-52,3G,Smartphone
260227012509-0800,310,120,310120,52500868,18594133,62976745,310-120-***,310-120-5700-54,4G,IoT Device
260310045641-0800,310,480,310480,13079083,78385115,32331898,310-480-***,310-480-1192-60,3G,Tablet
260303203731-0800,310,120,310120,54533750,49161178,62546836,310-120-***,310-120-4388-58,3G,Tablet
260228180856+0200,240,8,24008,95135030,97849551,23828160,240-08-***,240-08-9693-98,5G,IoT Device
260310190424+0000,234,30,23430,80748214,84994765,96682914,234-30-***,234-30-6083-68,4G,Tablet
260303074536+0200,206,1,20601,60321442,35446515,44303825,206-01-***,206-01-8142-21,3G,Tablet
260317070845+0000,234,33,23433,67412571,83558429,75079143,234-33-***,234-33-6697-64,4G,Tablet
260320104221+0100,206,5,20605,35560882,11027311,81829418,206-05-***,206-05-1105-29,5G,Tablet
260302064453-0600,310,120,310120,28899505,35966045,49621513,310-120-***,310-120-8482-38,5G,IoT Device
260226090247+0100,234,15,23415,36141770,48597269,45703830,234-15-***,234-15-1849-54,5G,IoT Device
260305102311+0100,240,8,24008,25339663,21088535,54124481,240-08-***,240-08-3495-30,4G,Smartphone
260305135032+0100,240,1,24001,90547146,35084092,24468262,240-01-***,240-01-2134-60,5G,Smartphone
260309124729+0100,234,30,23430,10350808,15287868,14614759,234-30-***,234-30-2495-42,4G,Smartphone
260226115755+0100,206,20,20620,17632213,15062191,89098923,206-20-***,206-20-1813-21,4G,IoT Device
260318202549+0100,240,2,24002,62869451,32869853,81644025,240-02-***,240-02-8264-76,3G,IoT Device
260224233333+0100,240,4,24004,48952120,28724468,22705652,240-04-***,240-04-3246-96,5G,Tablet
260305034952+0200,240,4,24004,71725422,63890850,33071700,240-04-***,240-04-7917-87,3G,Tablet
260307130705+0100,206,20,20620,55821717,93548775,73971013,206-20-***,206-20-8082-65,4G,IoT Device
260316181719-0800,310,260,310260,63214873,57099533,22457090,310-260-***,310-260-8107-51,5G,Tablet
260301030854-0500,310,120,310120,95043049,11770702,18564145,310-120-***,310-120-6052-77,4G,Smartphone
260316072314-0500,310,480,310480,28641879,44837871,87070198,310-480-***,310-480-5509-31,5G,Smartphone
260309090326-0700,310,260,310260,83681919,82002332,98940721,310-260-***,310-260-8693-91,4G,Smartphone
260228220804-0700,310,260,310260,31349759,97301166,64829712,310-260-***,310-260-5385-74,3G,Tablet
260309033132+0200,206,10,20610,72738810,69973391,40504538,206-10-***,206-10-4995-65,5G,IoT Device
260309063743-0600,310,410,310410,72276383,90077658,45543975,310-410-***,310-410-5417-91,4G,IoT Device
260314230958+0100,206,20,20620,80938057,35828705,84357588,206-20-***,206-20-6416-34,3G,IoT Device
260301193617+0100,234,20,23420,69359381,43578563,61710231,234-20-***,234-20-6606-20,4G,IoT Device
260228182853+0100,240,2,24002,41523901,93009162,90223665,240-02-***,240-02-6201-70,4G,Tablet
260306012305+0000,234,30,23430,59566249,91578435,42519826,234-30-***,234-30-9094-17,4G,Tablet
260227042200-0700,310,410,310410,96825012,50151852,43384189,310-410-***,310-410-1756-96,3G,IoT Device
260318171234-0700,310,260,310260,17190740,77567852,75655526,310-260-***,310-260-2385-14,5G,IoT Device
260225204540+0100,206,5,20605,17580576,44130969,46797675,206-05-***,206-05-2604-85,5G,Smartphone
260317065945+0000,234,10,23410,64772502,71637911,56705847,234-10-***,234-10-3909-10,3G,IoT Device
260308202947+0000,234,33,23433,98252710,83404334,32690711,234-33-***,234-33-3395-40,4G,IoT Device
260302141706+0000,234,15,23415,13105095,57457803,27367982,234-15-***,234-15-1516-80,5G,Smartphone
260310013726+0200,240,2,24002,66413822,91269897,73432767,240-02-***,240-02-1825-70,3G,Tablet
260224225242+0200,206,10,20610,58782294,76359778,37846585,206-10-***,206-10-6544-59,3G,IoT Device
260320104604-0500,310,260,310260,60277056,34906626,49664236,310-260-***,310-260-9920-77,4G,IoT Device
260313221653+0100,206,20,20620,63897082,40469192,20570710,206-20-***,206-20-9714-63,3G,Tablet
260314052731+0000,234,38,23438,35847589,12741028,21744737,234-38-***,234-38-3375-86,3G,IoT Device
260307133953+0200,240,16,24016,79361537,22740057,84207900,240-16-***,240-16-1875-71,4G,IoT Device
260311171646+0100,240,16,24016,87035437,38354723,80538895,240-16-***,240-16-2261-73,3G,IoT Device
260311212759+0200,240,4,24004,42570966,73917384,31923418,240-04-***,240-04-1775-24,3G,IoT Device
260304231825+0100,234,20,23420,66501883,34092638,24266496,234-20-***,234-20-9452-52,5G,Smartphone
260306123807+0100,206,20,20620,16193001,97323688,88805037,206-20-***,206-20-1611-25,5G,IoT Device
260318225204-0700,310,410,310410,26243550,74266373,98162568,310-410-***,310-410-9820-69,3G,IoT Device
260314193131+0200,206,1,20601,30844193,99845623,99678006,206-01-***,206-01-3953-49,3G,IoT Device
260318091951+0100,240,7,24007,72741164,15225284,52938800,240-07-***,240-07-5008-57,3G,IoT Device
260227100531+0000,234,20,23420,99115882,66831347,90523708,234-20-***,234-20-6321-21,5G,IoT Device
260307172657+0100,206,10,20610,79443222,82316237,91135680,206-10-***,206-10-4829-39,5G,Tablet
260303002617+0100,206,10,20610,87526539,56626718,31889463,206-10-***,206-10-4419-70,4G,Smartphone
260316124959+0100,234,30,23430,71113260,38489931,46879231,234-30-***,234-30-1135-41,5G,Tablet
260222062000+0100,234,38,23438,55194108,62638715,74482820,234-38-***,234-38-7181-76,4G,Tablet
260221085837+0100,234,30,23430,64831765,87391840,40779634,234-30-***,234-30-6337-10,5G,Tablet
260306025849-0700,310,410,310410,94447782,65200007,43469627,310-410-***,310-410-1746-27,5G,IoT Device
260226225524+0000,234,38,23438,71695387,57013536,80354364,234-38-***,234-38-7671-81,3G,IoT Device
260319082403-0800,310,120,310120,73992031,16417911,70195738,310-120-***,310-120-4542-59,4G,Tablet
260223162733+0100,206,20,20620,54866609,28567321,88843944,206-20-***,206-20-5939-45,4G,Tablet
260304005855+0000,234,30,23430,97475155,37912042,17971858,234-30-***,234-30-8531-42,3G,Smartphone
260222103228+0100,240,1,24001,20560435,19413975,18043668,240-01-***,240-01-5550-14,4G,Tablet
260305181802+0200,206,10,20610,75345348,99782208,10008043,206-10-***,206-10-7904-19,3G,IoT Device
260220220211+0100,234,38,23438,48355754,12328554,52351832,234-38-***,234-38-7743-61,5G,IoT Device
260310164213+0100,234,38,23438,45050980,71096872,50162276,234-38-***,234-38-4964-89,5G,Tablet
260221035627+0000,234,10,23410,57693128,79003579,60182404,234-10-***,234-10-4079-51,5G,Tablet
260322124333+0200,206,20,20620,71836193,56326837,93326883,206-20-***,206-20-6214-78,3G,Tablet
260307051155+0100,206,5,20605,33271861,18497890,79123528,206-05-***,206-05-2590-85,3G,Tablet
