Timestamp,IMSI,MSISDN,IMEI,IP_Address,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI,Network_Type
2026-01-04 16:00:18.620354,2402319660058,467074994531,243274440290366,80.3.246.243,240,26,24026,54584764,58761860,20714318,240-26-7428,240-26-7428-59,3G
2026-01-04 16:01:43.782466,2404628159336,467088301160,654453674166813,195.250.219.2,240,69,24069,16812898,72417429,82502516,240-69-7492,240-69-7492-89,4G
2026-01-04 16:02:53.372465,2406062593772,467045744153,923926646608604,38.228.59.196,240,98,24098,63033159,80040057,78765490,240-98-7007,240-98-7007-46,4G
2026-01-04 16:03:33.998326,2406572625626,467058596256,984540620810857,151.25.4.28,240,58,24058,58258995,36772334,78001530,240-58-2633,240-58-2633-33,5G
2026-01-04 16:04:18.414475,2400510271905,467081479605,605982392330947,191.230.206.85,240,31,24031,18197364,14289245,76505461,240-31-7632,240-31-7632-45,4G
2026-01-04 16:04:21.803458,2409987568192,467099591102,929889658493835,155.125.74.109,240,78,24078,61013477,83665750,89669987,240-70-6951,240-70-6951-19,3G
2026-01-04 16:08:01.396515,2403407026726,467001880381,490460795909707,46.149.41.138,240,74,24074,25345464,49974870,85674141,240-74-6630,240-74-6630-44,5G
2026-01-04 16:08:18.620354,2402319660058,467074994531,243274440290366,80.3.246.177,240,26,24026,14508065,76145663,59361989,240-26-7428,240-26-7428-59,4G
2026-01-04 16:09:37.727431,2404201819023,467020165198,834905529060917,18.233.175.67,240,94,24094,71551959,56759616,95531057,240-94-1266,240-94-1266-43,5G
2026-01-04 16:09:44.858439,2405299043678,467020617569,810138057863670,89.60.97.160,240,17,24017,66237049,61657142,72942133,240-17-8623,240-17-8623-81,4G
2026-01-04 16:11:44.192413,2404293968562,467018501631,557135849996504,125.251.116.16,240,69,24069,21073682,90363685,73691847,240-69-1813,240-69-1813-45,4G
2026-01-04 16:13:59.583665,2409017791524,467046144092,587840528901706,88.71.192.79,240,74,24074,67200912,27444425,57789018,240-74-9024,240-74-9024-82,4G
2026-01-04 16:14:25.165987,2404418146950,467071415804,660863895721187,47.133.104.68,240,41,24041,48690260,33122583,59610799,240-41-5635,240-41-5635-71,5G
2026-01-04 16:15:01.621651,2400739289792,467027008741,699570162619406,24.250.107.186,240,57,24057,51645063,66785440,73919584,240-57-4720,240-57-4720-76,4G
2026-01-04 16:17:34.391795,2404332842221,467062910410,298871553135680,129.118.19.83,240,30,24030,95085136,67275318,94092209,240-30-2737,240-30-2737-82,3G
2026-01-04 16:19:11.606192,2405090254257,467030662481,402306102357071,164.147.82.32,240,43,24043,93448587,94695840,98212070,240-43-7223,240-43-7223-82,5G
2026-01-04 16:20:11.373147,2401752476938,467095020052,892759825642624,96.222.59.87,240,18,24018,76488717,80842167,97152970,240-18-8250,240-18-8250-27,5G
2026-01-04 16:20:26.146020,2401920849653,467085194056,512130606876565,128.186.89.236,240,73,24073,34515059,94173597,88086955,240-73-7573,240-73-7573-76,3G
2026-01-04 16:21:43.644605,2408465806817,467092241997,911351867031080,77.2.177.248,240,71,24071,52473122,44301629,46647440,240-45-8271,240-45-8271-25,5G
2026-01-04 16:22:01.621651,2400739289792,467027008741,699570162619406,24.250.107.61,240,57,24057,37360451,84182344,29760367,240-57-4720,240-57-4720-76,5G
2026-01-04 16:22:08.555153,2402301371893,467027665268,517669321613162,191.97.205.223,240,56,24056,69303090,32277965,41367092,240-56-1317,240-56-1317-84,4G
2026-01-04 16:22:18.414475,2400510271905,467081479605,605982392330947,191.230.206.253,240,31,24031,11747419,39376623,93222199,240-31-7632,240-31-7632-45,4G
2026-01-04 16:22:39.660755,2406125881066,467099170062,826975152197729,91.13.106.21,240,88,24088,16059900,63342967,83832046,240-88-5455,240-88-5455-72,4G
2026-01-04 16:22:44.858439,2405299043678,467020617569,810138057863670,89.60.97.83,240,17,24017,22147808,51466042,90110745,240-17-8623,240-17-8623-81,4G
2026-01-04 16:25:08.783955,2400090036680,467027464491,802757617627561,173.108.129.188,240,66,24066,74731538,25703141,80344874,240-66-1385,240-66-1385-97,5G
2026-01-04 16:26:57.347871,2407946735612,467085811373,436360051816250,187.108.17.128,240,51,24051,35940087,59942030,56333607,240-51-4285,240-51-4285-36,4G
2026-01-04 16:28:08.555153,2402301371893,467027665268,497482599186171,191.97.205.158,240,56,24056,63282471,58009463,99126741,240-56-1317,240-56-1317-84,3G
2026-01-04 16:28:11.373147,2401752476938,467095020052,892759825642624,96.222.59.117,240,18,24018,31894063,68959743,58667472,240-18-8250,240-18-8250-27,5G
2026-01-04 16:28:29.560547,2408501208389,467021163470,258612396541838,166.108.214.79,240,63,24063,34752023,49919472,42541631,240-63-1467,240-63-1467-54,4G
2026-01-04 16:28:59.583665,2409017791524,467046144092,587840528901706,88.71.192.30,240,74,24074,53348272,48547627,45095326,240-74-9024,240-74-9024-82,4G
2026-01-04 16:30:53.372465,2406062593772,467045744153,923926646608604,38.228.59.208,240,98,24098,53100010,48705363,29284018,240-98-7007,240-98-7007-46,4G
2026-01-04 16:33:01.621651,2400739289792,467027008741,699570162619406,24.250.107.230,240,57,24057,19901959,40776652,44527864,240-57-4720,240-57-4720-76,4G
2026-01-04 16:33:20.502917,2409093393190,467004369655,465496960067019,110.193.137.6,240,26,24026,91874930,63470610,26471645,240-26-2926,240-26-2926-40,4G
2026-01-04 16:34:21.803458,2409987568192,467099591102,929889658493835,155.125.74.119,240,78,24078,18896184,78512405,14234838,240-70-6951,240-70-6951-19,5G
2026-01-04 16:35:57.931218,2401357408747,467040739729,943505916175657,156.28.197.183,240,48,24048,21371633,66305186,78687820,240-48-9070,240-48-9070-69,5G
2026-01-04 16:37:05.761978,2402022796177,467000128085,559426441729488,150.126.113.11,240,67,24067,80893235,20983997,30939827,240-67-2842,240-67-2842-78,5G
2026-01-04 16:37:34.925533,2409330517289,467075267722,359388953060463,61.104.33.209,240,29,24029,67996226,82653817,95578303,240-29-8651,240-29-8651-67,5G
2026-01-04 16:38:20.778324,2403577881161,467062028123,687338461067287,150.214.204.171,240,39,24039,78002655,17811414,86618246,240-39-4799,240-39-4799-79,4G
2026-01-04 16:40:11.373147,2401752476938,467095020052,892759825642624,96.222.59.235,240,18,24018,23453256,42561657,63162446,240-18-8250,240-18-8250-27,5G
2026-01-04 16:41:20.233896,2405571364967,467045145375,335040850745439,92.71.214.223,240,01,24001,57731394,99282013,87539522,240-81-3213,240-81-3213-45,5G
2026-01-04 16:41:57.012350,2409215156944,467038787171,410016435935891,99.142.89.156,240,19,24019,61219896,66118852,53401558,240-19-9909,240-19-9909-55,5G
2026-01-04 16:42:08.555153,2402301371893,467027665268,497482599186171,191.97.205.153,240,56,24056,32480908,70564901,35471168,240-56-1317,240-56-1317-84,5G
2026-01-04 16:43:43.782466,2404628159336,467088301160,654453674166813,195.250.219.166,240,69,24069,95368856,25850339,97485834,240-69-7492,240-69-7492-89,4G
2026-01-04 16:45:59.583665,2409017791524,467046144092,587840528901706,88.71.192.134,240,74,24074,33529941,64915593,34140944,240-74-9024,240-74-9024-82,4G
2026-01-04 16:48:10.075801,2404760751210,467018426226,517150674180245,25.178.119.237,240,69,24069,96443507,94200631,71182836,240-69-1949,240-69-1949-33,5G
2026-01-04 16:48:26.146020,2401920849653,467085194056,512130606876565,128.186.89.231,240,73,24073,63197037,25018868,84766453,240-73-7573,240-73-7573-76,3G
2026-01-04 16:49:01.621651,2400739289792,467027008741,699570162619406,24.250.107.9,240,57,24057,92053238,96054144,88967495,240-57-4720,240-57-4720-76,4G
2026-01-04 16:50:33.998326,2406572625626,467058596256,984540620810857,151.25.4.147,240,58,24058,64437693,43221586,28505558,240-58-2633,240-58-2633-33,5G
2026-01-04 16:51:30.039057,2404554051292,467039190817,937562855031604,144.219.152.214,240,62,24062,47305001,72611105,65815271,240-62-9277,240-62-9277-30,5G
2026-01-04 16:51:34.925533,2409330517289,467075267722,359388953060463,61.104.33.146,240,29,24029,21358478,67708731,15746283,240-29-8651,240-29-8651-67,5G
2026-01-04 16:55:08.555153,2402301371893,467027665268,497482599186171,191.97.205.225,240,56,24056,95400443,39707758,30157125,240-56-1317,240-56-1317-84,5G
2026-01-04 16:55:18.620354,2402319660058,467074994531,243274440290366,80.3.246.130,240,26,24026,75436309,54752347,87121558,240-26-7428,240-26-7428-59,4G
2026-01-04 16:56:05.761978,2402022796177,467000128085,559426441729488,150.126.113.65,240,67,24067,62729408,91602868,73150452,240-67-2842,240-67-2842-78,5G
2026-01-04 16:56:39.660755,2406125881066,467099170062,826975152197729,91.13.106.252,240,88,24088,36800289,49312492,96981988,240-88-5455,240-88-5455-72,4G
2026-01-04 16:59:37.727431,2404201819023,467020165198,834905529060917,18.233.175.78,240,94,24094,60635154,80631235,42441775,240-94-1266,240-94-1266-43,5G
2026-01-04 17:00:01.621651,2400739289792,467027008741,699570162619406,24.250.107.171,240,57,24057,17184624,83211153,77695010,240-57-4720,240-57-4720-76,5G
2026-01-04 17:00:18.414475,2400510271905,467081479605,605982392330947,191.230.206.47,240,31,24031,70049948,66053875,82620575,240-31-7632,240-31-7632-45,4G
2026-01-04 17:01:34.391795,2404332842221,467062910410,298871553135680,129.118.19.131,240,30,24030,74601431,40194275,98723182,240-30-2737,240-30-2737-82,4G
2026-01-04 17:02:44.192413,2404293968562,467018501631,557135849996504,125.251.116.170,240,69,24069,92663682,82124018,34697752,240-69-1813,240-69-1813-45,3G
2026-01-04 17:02:57.931218,2401357408747,467040739729,943505916175657,156.28.197.137,240,48,24048,37063534,29815015,36324900,240-48-9070,240-48-9070-69,5G
2026-01-04 17:03:21.803458,2409987568192,467099591102,929889658493835,155.125.74.191,240,78,24078,92665949,43327214,56504526,240-70-6951,240-70-6951-19,5G
2026-01-04 17:04:29.560547,2408501208389,467021163470,258612396541838,166.108.214.103,240,63,24063,76429583,92986311,39172790,240-63-1467,240-63-1467-54,4G
2026-01-04 17:05:01.396515,2403407026726,467001880381,490460795909707,46.149.41.221,240,74,24074,92109555,47985112,70602025,240-74-6630,240-74-6630-44,5G
2026-01-04 17:07:03.977572,2407268080815,467071290150,722039221380671,128.117.170.5,240,49,24049,68632736,37432342,40387089,240-49-6522,240-49-6522-85,4G
2026-01-04 17:07:08.555153,2402301371893,467027665268,497482599186171,191.97.205.160,240,56,24056,95776507,49484508,27777342,240-56-1317,240-56-1317-84,4G
2026-01-04 17:07:11.606192,2405090254257,467030662481,402306102357071,164.147.82.186,240,43,24043,94381914,47662409,54061136,240-43-7223,240-43-7223-82,5G
2026-01-04 17:08:44.858439,2405299043678,467020617569,810138057863670,89.60.97.93,240,17,24017,60809248,42037614,57497342,240-17-8623,240-17-8623-81,5G
2026-01-04 17:09:37.727431,2404201819023,467020165198,834905529060917,18.233.175.247,240,94,24094,17137310,30311216,76063248,240-94-1266,240-94-1266-43,3G
2026-01-04 17:09:43.644605,2408465806817,467092241997,911351867031080,77.2.177.89,240,71,24071,58003496,97009769,31308062,240-45-8271,240-45-8271-25,4G
2026-01-04 17:10:25.165987,2404418146950,467071415804,660863895721187,47.133.104.208,240,41,24041,32928340,96503845,63139919,240-41-5635,240-41-5635-71,5G
2026-01-04 17:14:20.778324,2403577881161,467062028123,687338461067287,150.214.204.131,240,39,24039,99255402,48967465,53902163,240-39-4799,240-39-4799-79,3G
2026-01-04 17:16:57.931218,2401357408747,467040739729,943505916175657,156.28.197.154,240,48,24048,33422536,25742421,68411129,240-48-9070,240-48-9070-69,5G
2026-01-04 17:17:29.560547,2408501208389,467021163470,258612396541838,166.108.214.78,240,63,24063,72947166,47319998,52824428,240-63-1467,240-63-1467-54,5G
2026-01-04 17:17:44.858439,2405299043678,467020617569,810138057863670,89.60.97.2,240,17,24017,50829119,16733390,84779225,240-17-8623,240-17-8623-81,5G
2026-01-04 17:17:57.347871,2407946735612,467085811373,436360051816250,187.108.17.191,240,51,24051,79642334,35453046,96191178,240-51-4285,240-51-4285-36,5G
2026-01-04 17:20:53.372465,2406062593772,467045744153,923926646608604,38.228.59.73,240,98,24098,83456203,58821781,12766664,240-98-7007,240-98-7007-46,4G
2026-01-04 17:22:11.606192,2405090254257,467030662481,402306102357071,164.147.82.74,240,43,24043,99307143,96712070,79624373,240-43-7223,240-43-7223-82,5G
2026-01-04 17:22:18.414475,2400510271905,467081479605,605982392330947,191.230.206.96,240,31,24031,87406518,18358992,93663955,240-31-7632,240-31-7632-45,4G
2026-01-04 17:23:43.644605,2408465806817,467092241997,911351867031080,77.2.177.105,240,71,24071,57553227,81795246,86504113,240-45-8271,240-45-8271-25,4G
2026-01-04 17:23:59.583665,2409017791524,467046144092,587840528901706,88.71.192.205,240,74,24074,20519791,52470039,55817023,240-74-9024,240-74-9024-82,3G
2026-01-04 17:24:57.347871,2407946735612,467085811373,436360051816250,187.108.17.75,240,51,24051,81105845,10850051,62351691,240-51-4285,240-51-4285-36,4G
2026-01-04 17:25:05.761978,2402022796177,467000128085,559426441729488,150.126.113.77,240,67,24067,88384421,46035725,71821656,240-67-2842,240-67-2842-78,5G
2026-01-04 17:25:08.783955,2400090036680,467027464491,802757617627561,173.108.129.90,240,66,24066,70689663,71652849,25256701,240-66-1385,240-66-1385-97,5G
2026-01-04 17:25:34.925533,2409330517289,467075267722,359388953060463,61.104.33.155,240,29,24029,78736933,14587909,68844076,240-29-8651,240-29-8651-67,4G
2026-01-04 17:28:20.502917,2409093393190,467004369655,465496960067019,110.193.137.119,240,26,24026,58186533,81473298,74442485,240-26-2926,240-26-2926-40,5G
2026-01-04 17:29:03.977572,2407268080815,467071290150,722039221380671,128.117.170.145,240,49,24049,33798652,66215146,70013584,240-49-6522,240-49-6522-85,4G
2026-01-04 17:30:44.858439,2405299043678,467020617569,810138057863670,89.60.97.174,240,17,24017,91984982,41589186,53549691,240-17-8623,240-17-8623-81,4G
2026-01-04 17:31:08.783955,2400090036680,467027464491,802757617627561,173.108.129.196,240,66,24066,94979089,47272094,42080863,240-66-1385,240-66-1385-97,5G
2026-01-04 17:34:43.782466,2404628159336,467088301160,654453674166813,195.250.219.203,240,69,24069,66321727,77849684,79533374,240-69-7492,240-69-7492-89,4G
2026-01-04 17:35:10.075801,2404760751210,467018426226,517150674180245,25.178.119.210,240,69,24069,13895590,70372371,16954552,240-69-1949,240-69-1949-33,5G
2026-01-04 17:35:11.373147,2401752476938,467095020052,892759825642624,96.222.59.190,240,18,24018,91269729,80805246,69517827,240-18-8250,240-18-8250-27,5G
2026-01-04 17:36:21.803458,2409987568192,467099591102,929889658493835,155.125.74.163,240,78,24078,63373241,75075394,77959869,240-70-6951,240-70-6951-19,5G
2026-01-04 17:37:20.778324,2403577881161,467062028123,687338461067287,150.214.204.14,240,39,24039,64665438,48004983,92424717,240-39-4799,240-39-4799-79,5G
2026-01-04 17:38:26.146020,2401920849653,467085194056,512130606876565,128.186.89.136,240,73,24073,38198226,92405569,65853891,240-73-7573,240-73-7573-76,5G
2026-01-04 17:38:57.931218,2401357408747,467040739729,943505916175657,156.28.197.241,240,48,24048,10955803,96091083,67093979,240-48-9070,240-48-9070-69,3G
2026-01-04 17:39:53.372465,2406062593772,467045744153,923926646608604,38.228.59.176,240,98,24098,38773977,37271324,41436531,240-98-7007,240-98-7007-46,5G
2026-01-04 17:40:20.233896,2405571364967,467045145375,588584740683524,92.71.214.242,240,01,24001,91006897,51035366,49216431,240-81-3213,240-81-3213-45,5G
2026-01-04 17:42:39.660755,2406125881066,467099170062,826975152197729,91.13.106.209,240,88,24088,46396682,50284693,88990142,240-88-5455,240-88-5455-72,4G
2026-01-04 17:42:57.347871,2407946735612,467085811373,436360051816250,187.108.17.134,240,51,24051,33658552,18332564,42784664,240-51-4285,240-51-4285-36,4G
2026-01-04 17:43:43.782466,2404628159336,467088301160,654453674166813,195.250.219.125,240,69,24069,20752300,89464667,59196455,240-69-7492,240-69-7492-89,4G
2026-01-04 17:45:01.621651,2400739289792,467027008741,699570162619406,24.250.107.67,240,57,24057,19657465,87543615,67218120,240-57-4720,240-57-4720-76,4G
2026-01-04 17:48:25.165987,2404418146950,467071415804,660863895721187,47.133.104.165,240,41,24041,24074819,15677035,50223558,240-41-5635,240-41-5635-71,5G
2026-01-04 17:48:44.192413,2404293968562,467018501631,557135849996504,125.251.116.176,240,69,24069,86025784,75933610,12489316,240-69-1813,240-69-1813-45,5G
2026-01-04 17:50:30.039057,2404554051292,467039190817,937562855031604,144.219.152.160,240,62,24062,80026510,60024782,78378479,240-62-9277,240-62-9277-30,5G
2026-01-04 17:51:08.783955,2400090036680,467027464491,802757617627561,173.108.129.170,240,66,24066,27203804,39982819,49307724,240-66-1385,240-66-1385-97,5G
2026-01-04 17:52:39.660755,2406125881066,467099170062,826975152197729,91.13.106.67,240,88,24088,72652522,61240106,92846790,240-88-5455,240-88-5455-72,4G
2026-01-04 17:55:11.606192,2405090254257,467030662481,402306102357071,164.147.82.146,240,43,24043,41546271,17065124,33874089,240-43-7223,240-43-7223-82,5G
2026-01-04 17:55:44.192413,2404293968562,467018501631,557135849996504,125.251.116.3,240,69,24069,91933189,37837182,66234785,240-69-1813,240-69-1813-45,5G
2026-01-04 17:56:37.727431,2404201819023,467020165198,834905529060917,18.233.175.68,240,94,24094,26408947,20298765,21652833,240-94-1266,240-94-1266-43,5G
2026-01-04 17:57:05.761978,2402022796177,467000128085,559426441729488,150.126.113.246,240,67,24067,15459316,20447112,34585502,240-67-2842,240-67-2842-78,5G
2026-01-04 17:58:01.396515,2403407026726,467001880381,490460795909707,46.149.41.221,240,74,24074,55890951,58240835,88024045,240-74-6630,240-74-6630-44,4G
2026-01-04 17:58:29.560547,2408501208389,467021163470,258612396541838,166.108.214.55,240,63,24063,74053824,11079973,92317102,240-63-1467,240-63-1467-54,4G
2026-01-04 17:58:34.391795,2404332842221,467062910410,298871553135680,129.118.19.130,240,30,24030,70239365,14896672,34888332,240-30-2737,240-30-2737-82,5G
2026-01-04 18:02:11.373147,2401752476938,467095020052,892759825642624,96.222.59.239,240,18,24018,15661499,47342496,13636286,240-18-8250,240-18-8250-27,5G
2026-01-04 18:03:53.372465,2406062593772,467045744153,923926646608604,38.228.59.21,240,98,24098,41113296,79535232,65025424,240-98-7007,240-98-7007-46,4G
2026-01-04 18:07:30.039057,2404554051292,467039190817,937562855031604,144.219.152.111,240,62,24062,17345982,78755251,92682061,240-62-9277,240-62-9277-30,4G
2026-01-04 18:07:43.644605,2408465806817,467092241997,911351867031080,77.2.177.168,240,71,24071,51534081,43989922,96212890,240-45-8271,240-45-8271-25,3G
2026-01-04 18:11:57.347871,2407946735612,467085811373,436360051816250,187.108.17.29,240,51,24051,62116449,84281745,69031132,240-51-4285,240-51-4285-36,3G
2026-01-04 18:16:21.803458,2409987568192,467099591102,929889658493835,155.125.74.236,240,78,24078,92497716,38969960,50355605,240-70-6951,240-70-6951-19,3G
2026-01-04 18:16:57.931218,2401357408747,467040739729,943505916175657,156.28.197.170,240,48,24048,76478838,88047634,35817634,240-48-9070,240-48-9070-69,5G
2026-01-04 18:16:59.583665,2409017791524,467046144092,587840528901706,88.71.192.175,240,74,24074,29520504,80837698,18468198,240-74-9024,240-74-9024-82,4G
2026-01-04 18:18:30.039057,2404554051292,467039190817,849207603074959,144.219.152.158,240,62,24062,95380957,85610261,73623773,240-62-9277,240-62-9277-30,3G
2026-01-04 18:19:20.233896,2405571364967,467045145375,588584740683524,92.71.214.12,240,01,24001,21155745,65521208,63042274,240-81-3213,240-81-3213-45,5G
2026-01-04 18:20:20.502917,2409093393190,467004369655,465496960067019,110.193.137.156,240,26,24026,70760913,19580426,95096426,240-26-2926,240-26-2926-40,4G
2026-01-04 18:23:34.925533,2409330517289,467075267722,359388953060463,61.104.33.8,240,29,24029,85350383,78303280,33192687,240-29-8651,240-29-8651-67,5G
2026-01-04 18:23:44.192413,2404293968562,467018501631,557135849996504,125.251.116.93,240,69,24069,23335239,60749539,81033982,240-69-1813,240-69-1813-45,5G
2026-01-04 18:23:44.858439,2405299043678,467020617569,810138057863670,89.60.97.209,240,17,24017,44088326,19763236,34907648,240-17-8623,240-17-8623-81,4G
2026-01-04 18:25:39.660755,2406125881066,467099170062,826975152197729,91.13.106.81,240,88,24088,16799220,98561052,38156165,240-88-5455,240-88-5455-72,4G
2026-01-04 18:26:43.782466,2404628159336,467088301160,654453674166813,195.250.219.158,240,69,24069,39220293,49245183,55575888,240-69-7492,240-69-7492-89,4G
2026-01-04 18:27:57.347871,2407946735612,467085811373,436360051816250,187.108.17.42,240,51,24051,98152719,26204043,26669349,240-51-4285,240-51-4285-36,4G
2026-01-04 18:28:03.977572,2407268080815,467071290150,722039221380671,128.117.170.121,240,49,24049,72163634,79680429,14299496,240-49-6522,240-49-6522-85,4G
2026-01-04 18:30:59.583665,2409017791524,467046144092,587840528901706,88.71.192.250,240,74,24074,49647259,28178885,95618097,240-74-9024,240-74-9024-82,4G
2026-01-04 18:31:26.146020,2401920849653,467085194056,238036938780793,128.186.89.112,240,73,24073,73769532,36754205,56085913,240-73-7573,240-73-7573-76,3G
2026-01-04 18:31:37.727431,2404201819023,467020165198,834905529060917,18.233.175.85,240,94,24094,68267544,90344976,94945174,240-94-1266,240-94-1266-43,5G
2026-01-04 18:32:20.778324,2403577881161,467062028123,687338461067287,150.214.204.30,240,39,24039,42474591,89614563,43860660,240-39-4799,240-39-4799-79,5G
2026-01-04 18:32:57.931218,2401357408747,467040739729,943505916175657,156.28.197.248,240,48,24048,61191501,67929423,56615426,240-48-9070,240-48-9070-69,4G
2026-01-04 18:35:44.192413,2404293968562,467018501631,557135849996504,125.251.116.1,240,69,24069,64804505,22219786,59689815,240-69-1813,240-69-1813-45,4G
2026-01-04 18:39:11.373147,2401752476938,467095020052,892759825642624,96.222.59.218,240,18,24018,95985732,75202200,15775636,240-18-8250,240-18-8250-27,5G
2026-01-04 18:40:01.621651,2400739289792,467027008741,699570162619406,24.250.107.201,240,57,24057,66939033,44063886,51913636,240-57-4720,240-57-4720-76,5G
2026-01-04 18:42:20.778324,2403577881161,467062028123,687338461067287,150.214.204.82,240,39,24039,37902778,58548535,48588285,240-39-4799,240-39-4799-79,3G
2026-01-04 18:43:05.761978,2402022796177,467000128085,559426441729488,150.126.113.233,240,67,24067,94842658,29691619,80170321,240-67-2842,240-67-2842-78,4G
2026-01-04 18:43:43.644605,2408465806817,467092241997,911351867031080,77.2.177.176,240,71,24071,77135457,50063044,30453117,240-45-8271,240-45-8271-25,5G
2026-01-04 18:46:39.660755,2406125881066,467099170062,826975152197729,91.13.106.11,240,88,24088,58532292,17434987,80247330,240-88-5455,240-88-5455-72,4G
2026-01-04 18:49:37.727431,2404201819023,467020165198,834905529060917,18.233.175.20,240,94,24094,97012177,61859822,49019390,240-94-1266,240-94-1266-43,5G
2026-01-04 18:50:01.396515,2403407026726,467001880381,490460795909707,46.149.41.90,240,74,24074,46457956,22148192,71230485,240-74-6630,240-74-6630-44,4G
2026-01-04 18:50:11.606192,2405090254257,467030662481,402306102357071,164.147.82.218,240,43,24043,43198296,58619279,59189350,240-43-7223,240-43-7223-82,4G
2026-01-04 18:50:24.693577,2400082283774,467027054985,759003078872820,48.81.13.82,240,16,24016,95906681,74495155,49155228,240-16-5870,240-16-5870-88,5G
2026-01-04 18:51:53.372465,2406062593772,467045744153,923926646608604,38.228.59.118,240,98,24098,59426180,37355730,34366192,240-98-7007,240-98-7007-46,4G
2026-01-04 18:52:03.977572,2407268080815,467071290150,722039221380671,128.117.170.10,240,49,24049,26006094,78821762,44156275,240-49-6522,240-49-6522-85,4G
2026-01-04 18:53:20.778324,2403577881161,467062028123,687338461067287,150.214.204.187,240,39,24039,80700813,53272211,95862823,240-39-4799,240-39-4799-79,3G
2026-01-04 18:56:34.391795,2404332842221,467062910410,298871553135680,129.118.19.54,240,30,24030,39583016,75006229,72991196,240-30-2737,240-30-2737-82,5G
2026-01-04 18:57:01.621651,2400739289792,467027008741,699570162619406,24.250.107.195,240,57,24057,15230983,38339808,72654141,240-57-4720,240-57-4720-76,4G
2026-01-04 18:59:14.675577,2402469889676,467021822479,944457882247686,185.233.52.114,240,97,24097,68651744,97669680,67246032,240-97-1658,240-97-1658-59,4G
2026-01-04 19:02:11.373147,2401752476938,467095020052,892759825642624,96.222.59.223,240,18,24018,49676607,94927410,42720935,240-18-8250,240-18-8250-27,5G
2026-01-04 19:03:44.192413,2404293968562,467018501631,557135849996504,125.251.116.91,240,69,24069,13427166,20152423,57132588,240-69-1813,240-69-1813-45,5G
2026-01-04 19:03:57.931218,2401357408747,467040739729,943505916175657,156.28.197.215,240,48,24048,62977693,63402082,30044000,240-48-9070,240-48-9070-69,4G
2026-01-04 19:04:21.803458,2409987568192,467099591102,929889658493835,155.125.74.227,240,78,24078,20618694,68770660,64851189,240-70-6951,240-70-6951-19,5G
2026-01-04 19:04:34.391795,2404332842221,467062910410,298871553135680,129.118.19.75,240,30,24030,91413947,91536241,70830345,240-30-2737,240-30-2737-82,5G
2026-01-04 19:06:30.039057,2404554051292,467039190817,849207603074959,144.219.152.148,240,62,24062,76009961,51043910,29349760,240-62-9277,240-62-9277-30,5G
2026-01-04 19:06:44.858439,2405299043678,467020617569,810138057863670,89.60.97.84,240,17,24017,66190962,67147420,16566436,240-17-8623,240-17-8623-81,4G
2026-01-04 19:07:43.601433,2406569931360,467062290113,846267446047947,30.7.109.215,240,69,24069,33994050,78625251,97780957,240-69-2037,240-69-2037-67,3G
2026-01-04 19:08:01.621651,2400739289792,467027008741,699570162619406,24.250.107.26,240,57,24057,80891171,98252016,82768113,240-57-4720,240-57-4720-76,4G
2026-01-04 19:08:34.925533,2409330517289,467075267722,713031363388731,61.104.33.250,240,29,24029,64860814,74917190,74995681,240-29-8651,240-29-8651-67,4G
2026-01-04 19:10:03.977572,2407268080815,467071290150,722039221380671,128.117.170.52,240,49,24049,37438342,87002966,87513916,240-49-6522,240-49-6522-85,4G
2026-01-04 19:11:11.373147,2401752476938,467095020052,892759825642624,96.222.59.33,240,18,24018,17052146,11442385,80698674,240-18-8250,240-18-8250-27,5G
2026-01-04 19:11:24.693577,2400082283774,467027054985,759003078872820,121.184.151.57,240,16,24016,99264498,23699851,67016347,240-16-5870,240-16-5870-88,4G
2026-01-04 19:11:59.583665,2409017791524,467046144092,587840528901706,88.71.192.96,240,74,24074,17241692,23572970,24376032,240-74-9024,240-74-9024-82,4G
2026-01-04 19:12:44.858439,2405299043678,467020617569,810138057863670,89.60.97.117,240,17,24017,99392907,84523613,61888415,240-17-8623,240-17-8623-81,4G
2026-01-04 19:13:34.391795,2404332842221,467062910410,298871553135680,129.118.19.179,240,30,24030,74403653,69818957,62735462,240-30-2737,240-30-2737-82,4G
2026-01-04 19:15:01.396515,2403407026726,467001880381,490460795909707,46.149.41.4,240,74,24074,73600922,51613963,87522005,240-74-6630,240-74-6630-44,4G
2026-01-04 19:15:43.644605,2408465806817,467092241997,911351867031080,77.2.177.188,240,71,24071,59402415,25327156,97255059,240-45-8271,240-45-8271-25,4G
2026-01-04 19:17:11.606192,2405090254257,467030662481,402306102357071,164.147.82.75,240,43,24043,16718357,14095391,61510810,240-43-7223,240-43-7223-82,5G
2026-01-04 19:18:20.233896,2405571364967,467045145375,588584740683524,92.71.214.69,240,01,24001,88224529,77287120,20362345,240-81-3213,240-81-3213-45,3G
2026-01-04 19:20:37.727431,2404201819023,467020165198,834905529060917,18.233.175.241,240,94,24094,29118586,49384188,41391398,240-94-1266,240-94-1266-43,5G
2026-01-04 19:22:44.858439,2405299043678,467020617569,810138057863670,89.60.97.179,240,17,24017,54276654,12894188,90783048,240-17-8623,240-17-8623-81,4G
2026-01-04 19:22:57.347871,2407946735612,467085811373,436360051816250,187.108.17.250,240,51,24051,61190836,53475917,95929917,240-51-4285,240-51-4285-36,5G
