IMSI,MSISDN,IMEI,IP_Address,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI
2408983750148,467010270364,644014385761050,141.45.154.23,240,49,24049,28793884,76926418,33231594,240-49-8668,240-49-8668-77
2407543547780,467015260748,616576729935880,53.187.3.149,240,36,24036,35203782,86564131,75071568,240-36-3547,240-36-3547-37
2408479166591,467044450323,265739572489140,108.202.214.108,240,49,24049,31364674,75571911,45491959,240-49-8668,240-49-8668-77
2405891596545,467082737204,253549516893940,59.231.71.93,240,90,24090,32524746,45718612,25990922,240-90-9928,240-90-9928-63
2405048900606,467070876240,782242402833000,102.77.32.254,240,5,24005,91527632,49196532,44058594,240-12-7224,240-12-7224-22
2403852892570,467026721825,756966111577310,170.219.55.208,240,98,24098,74453962,54128498,42299971,240-98-6514,240-98-6514-23
2403978690361,467084396822,885098388336910,35.10.192.249,240,48,24048,88695386,55091481,69232748,240-48-6820,240-48-6820-36
2407830030564,467041589689,751162334828750,57.186.208.236,240,30,24030,93810811,86154790,65054559,240-36-1106,240-36-1106-30
2403183902157,467032083616,348050832879470,161.120.168.199,240,12,24012,95189182,38943205,14882572,240-83-8517,240-83-8517-28
2409820481611,467033628857,961181150158960,179.8.14.200,240,82,24082,73408111,24500999,86401713,240-82-2824,240-82-2824-13
2405263026698,467003273996,683201036290910,145.126.207.162,240,86,24086,10918529,59117104,77004252,240-35-2084,240-35-2084-37
2402839175673,467050822047,983177383019240,94.106.204.6,240,76,24076,72760921,64965088,39617336,240-52-6930,240-52-6930-38
2408824183356,467072071901,463195507342720,54.58.110.235,240,69,24069,33238993,16666225,79256600,240-69-3045,240-69-3045-58
2405809015174,467089862206,819936116736430,164.212.93.136,240,84,24084,71641223,79702176,20266891,240-69-3045,240-69-3045-58
2401523598202,467090166515,193884217477230,12.204.109.103,240,69,24069,33364581,24497831,70858300,240-04-2535,240-04-2535-37
2406479846503,467035046801,530501642765090,26.6.252.205,240,48,24048,20947717,56474951,13908657,240-96-9830,240-96-9830-43
2407585693963,467022991945,750968466343390,103.155.244.200,240,29,24029,70740696,23949721,44679409,240-76-7912,240-76-7912-14
2403630619377,467006198780,959955691871660,119.64.108.163,240,90,24090,97858364,88576567,86520022,240-90-7924,240-90-7924-53
2404105567242,467074207842,950462897171370,139.142.246.218,240,36,24036,36643561,38241717,75116103,240-96-8019,240-96-8019-84
2406714364893,467061759088,941433577002510,213.248.32.128,240,73,24073,89658492,75004367,58132834,240-46-6635,240-46-6635-87
2401602533441,467010220139,280702501609220,141.161.4.206,240,73,24073,80806679,92072430,35363168,240-73-6155,240-73-6155-37
2400997263329,467033002328,533255232124000,157.232.42.159,240,94,24094,62236361,28515506,27511429,240-94-5010,240-94-5010-30
2401748600649,467088247690,953795542902760,123.120.68.138,240,69,24069,88634975,91447462,88036547,240-69-3045,240-69-3045-58
2404508202692,467078297253,874025768374530,204.122.163.60,240,95,24095,69572528,45775505,17025986,240-95-5506,240-95-5506-41
2402684908564,467032065931,295554664838270,13.212.17.172,240,76,24076,91698205,16642834,62396603,240-76-7912,240-76-7912-14
2405457348541,467032366162,593670642308190,23.177.36.181,240,96,24096,61075664,77976346,87795649,240-60-7216,240-60-7216-44
2403494520452,467042052673,795720968907610,108.205.237.221,240,12,24012,39132066,64694497,71100702,240-34-1711,240-34-1711-68
2408763954002,467020267886,885129025127050,171.164.27.68,240,20,24020,75638340,13850913,31448016,240-20-3621,240-20-3621-97
2403038200003,467090110800,861489562821030,36.31.148.163,240,60,24060,82995157,81112794,74566644,240-60-7216,240-60-7216-44
2401514178926,467054016242,898078605553870,154.101.99.244,240,42,24042,16628788,86568785,74188618,240-42-1916,240-42-1916-39
2401542205832,467083715875,518806944963240,122.75.222.9,240,83,24083,98479799,26897932,79439512,240-90-9928,240-90-9928-63
2400472948422,467009001431,153362781609700,144.105.159.36,240,48,24048,14636458,13867573,25782462,240-90-9928,240-90-9928-63
2404302419350,467080542335,770903324151810,143.28.192.78,240,29,24029,41518117,43597595,33741906,240-29-3286,240-29-3286-23
2408815147399,467005379991,563982515728760,39.68.139.51,240,12,24012,83836972,50559496,97024584,240-12-1771,240-12-1771-24
2408162826136,467024341917,939028283959320,104.113.121.239,240,30,24030,37993847,31391649,10320493,240-76-7912,240-76-7912-14
2400554632182,467070062686,227177420844760,116.247.249.99,240,69,24069,15100425,95841200,75536876,240-69-3045,240-69-3045-58
2409898962867,467043339898,560208182588040,29.244.205.3,240,82,24082,86573875,98041352,63474845,240-82-4598,240-82-4598-97
2402525580315,467039531313,577915512148570,34.94.68.232,240,20,24020,34194626,42992442,34263357,240-12-1771,240-12-1771-24
2403192621973,467014572654,350035675866010,103.23.65.206,240,69,24069,86513331,45359441,63828920,240-69-3045,240-69-3045-58
2401160810745,467025486150,811911005511080,80.137.146.233,240,20,24020,12388057,36129742,12002095,240-20-3621,240-20-3621-97
2401547105787,467003713119,514624102710030,164.113.193.10,240,48,24048,66207943,61730135,67857251,240-48-6820,240-48-6820-36
2406328798815,467094560695,535144609915240,139.67.87.135,240,82,24082,34206269,73626772,52092442,240-82-2824,240-82-2824-13
2400901615364,467043162300,432970430045200,130.179.239.98,240,18,24018,80698230,31317605,37214432,240-18-9348,240-18-9348-73
2400968888311,467049638676,827222174441210,203.15.198.2,240,25,24025,89897419,18967128,74825035,240-25-2139,240-25-2139-15
2400622178942,467060320039,128919172915420,177.197.61.179,240,93,24093,57214192,91665882,51792133,240-93-2876,240-93-2876-97
2402839811210,467059701244,303811283602560,210.175.141.2,240,20,24020,75760062,41579262,34055722,240-20-3621,240-20-3621-97
2402917123209,467055409343,605855568869140,51.18.23.63,240,20,24020,61956884,24373215,18796753,240-80-6925,240-80-6925-83
2406656930090,467038755676,207725113428230,221.6.51.56,240,95,24095,35903430,46717525,46258985,240-95-5506,240-95-5506-41
2400471427205,467013954149,248806116111280,210.227.202.5,240,46,24046,44275730,29756803,52751436,240-46-6635,240-46-6635-87
2401962326862,467051377276,996735029055590,40.254.240.7,240,86,24086,76235907,16329592,94868390,240-18-9348,240-18-9348-73
2408310344694,467030749820,912906217681270,113.238.38.243,240,18,24018,33741432,59432103,81458726,240-87-9935,240-87-9935-21
2409012269951,467090629442,134956275203060,12.7.103.226,240,55,24055,55276138,75274748,23708050,240-55-2040,240-55-2040-59
2408753348080,467013604947,447282252142540,18.227.81.108,240,29,24029,21773582,41002695,10162044,240-95-5506,240-95-5506-41
2408980457692,467029625847,955280700721760,113.244.216.140,240,30,24030,89800148,95479889,88887738,240-30-9279,240-30-9279-87
2409590530443,467019740639,583741109070090,186.7.117.24,240,20,24020,69651460,48534721,18283621,240-20-3621,240-20-3621-97
2403397351090,467093318683,996271939859140,56.244.243.163,240,94,24094,61484509,93070001,42674816,240-94-5010,240-94-5010-30
2406639189009,467018073218,893521285141970,163.198.103.1,240,48,24048,37493927,47266917,80544724,240-48-6820,240-48-6820-36
2400717754507,467056868047,766098859001380,205.190.123.46,240,48,24048,81550103,58705599,87358822,240-48-6820,240-48-6820-36
2408719139211,467070594669,623382311479790,75.53.186.55,240,82,24082,36675344,78440907,87959249,240-82-3803,240-82-3803-78
2406948133529,467054005453,137194874214310,100.198.72.187,240,90,24090,54504189,13824787,73149753,240-11-5803,240-11-5803-90
2408999403640,467029816878,957107563326210,24.35.70.43,240,4,24004,12439059,13109564,40219899,240-04-4257,240-04-4257-93
2408589472915,467051521983,647763692308170,209.202.36.16,240,18,24018,28971878,63436050,12346084,240-18-9348,240-18-9348-73
2406124204415,467068207279,863602289949940,27.253.149.77,240,60,24060,94485615,17456741,26157348,240-60-7216,240-60-7216-44
2408989266293,467067408656,152002550229570,135.58.194.63,240,55,24055,13339455,39959070,50066560,240-55-2040,240-55-2040-59
2403553417607,467098767993,662249678919520,59.31.59.173,240,83,24083,15940879,88649030,81067217,240-83-8517,240-83-8517-28
2406347774154,467063344190,217897312802910,23.226.18.113,240,80,24080,50756173,36975183,87212998,240-80-6925,240-80-6925-83
2402074801559,467072056522,710888141926800,203.41.70.59,240,34,24034,72284006,59935240,14773177,240-34-1711,240-34-1711-68
2400967083388,467080697338,272636638789910,55.137.10.91,240,52,24052,52363926,70226364,57769055,240-88-2169,240-88-2169-87
2402881513699,467028710023,876035177704310,172.43.40.244,240,85,24085,37874417,49160578,57640429,240-85-4733,240-85-4733-47
2405163888328,467099710575,456237939811180,130.58.81.82,240,69,24069,85626217,87715490,96540468,240-93-2876,240-93-2876-97
2406608989112,467081471438,497738900115400,170.55.252.6,240,4,24004,37018954,84715248,59348082,240-85-4733,240-85-4733-47
2406900705530,467096277186,885205328683010,143.86.217.77,240,96,24096,45707180,17824974,83402075,240-05-6168,240-05-6168-61
2406094927453,467079569682,631679700692800,123.19.216.118,240,90,24090,97347374,59096843,11530513,240-11-4814,240-11-4814-22
2405883033500,467037660028,520681155038470,55.57.4.146,240,96,24096,35464408,35400928,24358999,240-18-9348,240-18-9348-73
2409731736723,467010109459,723705035130120,211.231.221.76,240,5,24005,97935219,95378856,21782919,240-82-2824,240-82-2824-13
2408163481105,467002725772,681850961958430,11.200.56.97,240,95,24095,19932961,54183968,85721489,240-86-5374,240-86-5374-99
2403585824348,467022808576,326233723623910,220.110.90.198,240,82,24082,65017356,24153933,43553584,240-82-4598,240-82-4598-97
2405024855256,467087088063,569682507298980,89.38.130.254,240,33,24033,29747142,15813431,56359507,240-33-1188,240-33-1188-97
2401372829127,467016431695,963037068006840,216.45.84.254,240,80,24080,19994488,20234640,67354961,240-80-6925,240-80-6925-83
2402012212584,467072387484,779609209369800,47.17.200.188,240,29,24029,27241395,32405826,55100764,240-29-3286,240-29-3286-23
2409135781374,467021415709,911314535210460,42.65.41.181,240,29,24029,10640366,56051710,93371631,240-29-3286,240-29-3286-23
2409926110447,467061494340,566129750136810,218.38.95.205,240,35,24035,90953052,51055654,98772268,240-35-2084,240-35-2084-37
2407545235589,467072955055,297307974110870,221.0.81.103,240,49,24049,96257091,21734190,53539434,240-49-5554,240-49-5554-68
2400992293466,467029725483,573730524599570,164.98.116.30,240,80,24080,35090389,67915266,37792618,240-80-6925,240-80-6925-83
2408550023097,467029678286,608270791982850,223.187.240.144,240,80,24080,93731457,13324220,46098431,240-80-6925,240-80-6925-83
2406209434102,467030130113,286147676339880,29.54.250.166,240,29,24029,65001524,79105628,50066538,240-29-3286,240-29-3286-23
2406668673481,467053912219,119286084360560,218.165.169.12,240,83,24083,86657229,17414915,45932341,240-83-8517,240-83-8517-28
2403644469442,467011067099,955022340530320,179.54.112.195,240,93,24093,65006882,94115005,22031109,240-93-2876,240-93-2876-97
2401871040446,467046389892,289078818401440,174.22.119.122,240,85,24085,94514773,92692857,75131256,240-85-4733,240-85-4733-47
2400573580541,467063189275,151262410692150,13.161.52.30,240,84,24084,35447402,91935260,97844523,240-84-9179,240-84-9179-60
2400506748179,467089033039,415406627581300,52.233.197.198,240,95,24095,23408423,28248347,22039836,240-95-5506,240-95-5506-41
2400994495718,467013410290,684977551691850,16.224.14.248,240,94,24094,38563610,65803219,20292071,240-94-5010,240-94-5010-30
2406707696702,467058912717,746127973268570,181.225.49.233,240,87,24087,81721299,19509607,18104419,240-87-9935,240-87-9935-21
2402894168631,467085525676,750391868790540,136.181.188.40,240,11,24011,26480691,20876427,66827911,240-11-4814,240-11-4814-22
2406911534052,467042699696,865266617686990,76.206.8.180,240,18,24018,11363770,16826049,72727984,240-18-9348,240-18-9348-73
2402816041379,467064049703,840370713410310,148.20.4.159,240,73,24073,23534415,19751558,59609244,240-73-6155,240-73-6155-37
2407701830784,467090824560,933591154320130,135.23.207.46,240,11,24011,65681444,32287051,92987525,240-48-6820,240-48-6820-36
2409354035713,467038447278,198587512196570,106.20.220.88,240,36,24036,41161347,59642745,21436322,240-36-3547,240-36-3547-37
2404960660766,467047124346,961415638348540,168.210.20.247,240,25,24025,84713134,66051934,86893830,240-36-1106,240-36-1106-30
2405798005832,467069736063,179105121798210,165.28.66.67,240,30,24030,15491199,92525186,55178656,240-30-9279,240-30-9279-87
2402783328596,467083451161,174653506515130,20.69.182.89,240,96,24096,88701173,31057613,77123852,240-95-5506,240-95-5506-41
2406293658834,467099605204,833943698252670,122.158.226.125,240,36,24036,90715356,20242895,35872306,240-36-1106,240-36-1106-30
2408515869409,467048718829,919969021780760,163.45.186.2,240,42,24042,66282309,23277020,58655263,240-42-1916,240-42-1916-39
2405806187001,467036512201,665289463576910,87.134.192.87,240,34,24034,47301440,49908564,26975345,240-52-6930,240-52-6930-38
2407259856842,467012289853,531234344143010,99.4.192.92,240,52,24052,95694661,87313693,43615146,240-52-6930,240-52-6930-38
2406736325153,467010430804,530136483100250,205.203.191.233,240,90,24090,91836311,16063985,49590239,240-90-7924,240-90-7924-53
2405476917135,467095184691,735248562847120,65.120.87.139,240,82,24082,70682431,24979533,91819019,240-82-3803,240-82-3803-78
2402724198783,467033306559,704548216135520,215.81.145.218,240,34,24034,28639197,10610789,30659097,240-34-3287,240-34-3287-41
2407961770012,467080855172,972811949488980,222.204.47.71,240,90,24090,43170004,39752012,25458755,240-90-9928,240-90-9928-63
2409896835405,467025640605,631992184329000,97.89.156.185,240,4,24004,43706680,58403456,24218867,240-98-6514,240-98-6514-23
2400915727506,467036229822,541129260538650,91.115.39.24,240,85,24085,54868359,57693236,24703948,240-69-5371,240-69-5371-92
2405848420941,467084446204,351477044579720,137.141.84.238,240,36,24036,70120894,35793589,21725041,240-36-3547,240-36-3547-37
2409211808293,467080743857,330987379032160,87.140.0.248,240,46,24046,54861270,26421221,52597201,240-46-6635,240-46-6635-87
2406733761072,467077876597,415467422460570,105.224.170.241,240,49,24049,26912150,43047687,63181080,240-04-2535,240-04-2535-37
2401192505836,467082517024,972647195526740,91.217.164.4,240,90,24090,68422526,86183265,41710803,240-90-9928,240-90-9928-63
2404322283721,467030273220,504066384840000,190.132.198.90,240,11,24011,46695071,57685994,39096189,240-11-5803,240-11-5803-90
2404462279281,467072724334,727686647204840,175.244.4.104,240,80,24080,84019591,61032310,10482250,240-96-9830,240-96-9830-43
2402825599484,467082759655,899084568769410,77.0.85.111,240,82,24082,41923991,13309230,10415052,240-82-6977,240-82-6977-30
2407106235916,467093182446,485750799566560,98.33.46.245,240,42,24042,65652644,11510422,34701502,240-42-1916,240-42-1916-39
2400762451309,467061273485,745274599494180,63.160.115.126,240,18,24018,92623317,28303302,74881734,240-87-9935,240-87-9935-21
2405495370575,467049415874,464349049150220,59.154.143.86,240,88,24088,31061698,90042626,54193779,240-88-2169,240-88-2169-87
2408589768116,467055089149,182584158769910,214.229.235.232,240,76,24076,59818058,72431702,47406560,240-76-7912,240-76-7912-14
2400048690802,467067822490,908624133427490,199.144.225.21,240,73,24073,71648900,76583242,27521223,240-76-7912,240-76-7912-14
2405228155156,467024993729,907009955204300,182.15.67.89,240,94,24094,22754174,64338090,17706244,240-94-5010,240-94-5010-30
2402637599729,467084685857,651262500505750,58.37.66.66,240,11,24011,89975250,87250507,73285248,240-11-5803,240-11-5803-90
2403929188194,467005484652,879075881893580,160.117.218.205,240,49,24049,71743215,92262122,19344369,240-04-2535,240-04-2535-37
2400768205426,467002442117,406602788496270,48.193.82.140,240,36,24036,45180668,43460060,65184960,240-36-3547,240-36-3547-37
2404850701342,467023550440,598588957106200,119.55.51.85,240,73,24073,78409382,96521171,14413715,240-73-6155,240-73-6155-37
2400110412588,467060496022,520518580920110,219.212.18.133,240,29,24029,13826518,79623796,91280083,240-18-9348,240-18-9348-73
2405261728270,467026125927,879180027604020,157.82.143.146,240,25,24025,70537644,24725328,81526807,240-25-2139,240-25-2139-15
2403010084952,467054003518,784122789345760,94.2.40.1,240,20,24020,32376727,99044534,27297040,240-29-8359,240-29-8359-85
2408979269116,467016466632,684470786318820,84.176.15.230,240,82,24082,90073226,69071076,77569898,240-82-3803,240-82-3803-78
2407682458485,467016626357,534400644845240,193.203.140.74,240,52,24052,14081503,56451474,45653731,240-52-6930,240-52-6930-38
2406833142147,467023803270,537596175440270,152.139.48.132,240,4,24004,49703865,22537344,33262863,240-04-4257,240-04-4257-93
2403205892079,467004266136,971572937634850,144.102.0.10,240,34,24034,12988673,29980350,55818061,240-90-7924,240-90-7924-53
2402958031201,467032796855,864640366521170,67.194.153.20,240,12,24012,75792177,83980958,12273686,240-12-1771,240-12-1771-24
2402810593903,467006416702,210877794929070,79.7.164.102,240,82,24082,78878793,35247780,47024046,240-82-2824,240-82-2824-13
2401077250210,467098593060,786117294382910,27.86.112.121,240,82,24082,93665284,83916056,97376847,240-85-4733,240-85-4733-47
2404118727429,467033175613,679637583115960,198.139.166.170,240,83,24083,96926182,91594907,56882145,240-83-8517,240-83-8517-28
2405491780885,467057634162,600696183164020,88.97.72.106,240,96,24096,27355377,67287086,94150569,240-36-3547,240-36-3547-37
2403045741298,467060377905,447706632531700,57.66.182.106,240,84,24084,27360535,76219799,72149120,240-84-9179,240-84-9179-60
2402178872878,467026500312,380333585483660,136.118.151.108,240,82,24082,31015193,52736613,40505068,240-82-4598,240-82-4598-97
2406718323953,467002155952,309565663931590,194.42.28.171,240,96,24096,98884386,20665877,14708370,240-96-9830,240-96-9830-43
2401850797228,467010891887,111091168985000,144.168.158.84,240,11,24011,16612096,39620956,80786597,240-11-4814,240-11-4814-22
2409113203609,467060337496,196058312690720,111.226.172.3,240,73,24073,16243156,47268757,94316804,240-04-4257,240-04-4257-93
2403446969091,467002319379,955500308044600,207.190.163.71,240,34,24034,55513650,60553766,39709916,240-49-8668,240-49-8668-77
2409492359202,467073049978,145683335501440,84.78.237.151,240,4,24004,95684310,75263702,17487653,240-96-9830,240-96-9830-43
2401670512107,467053535423,672801305375580,155.181.30.155,240,30,24030,54728485,94354262,33334587,240-11-4814,240-11-4814-22
2408264249148,467059618946,532658338547390,71.122.87.28,240,90,24090,58447788,79326850,40931948,240-34-3287,240-34-3287-41
2400161279242,467062811507,261483346892320,40.47.11.232,240,52,24052,78859755,18424279,33420574,240-11-5803,240-11-5803-90
2404675301570,467055701430,296106577679910,24.253.245.16,240,4,24004,78666763,27047312,46814565,240-04-2535,240-04-2535-37
2404042832420,467009541084,269591169796760,189.195.67.195,240,69,24069,73191967,28058430,26377680,240-04-2535,240-04-2535-37
2403313256212,467074140551,682577442977290,126.134.196.76,240,46,24046,19232857,64322039,26603382,240-46-6635,240-46-6635-87
2406934961746,467048782079,544300832075700,144.225.104.248,240,12,24012,49045002,20082527,26505050,240-52-6930,240-52-6930-38
2408371530376,467031748167,438937853121820,14.248.239.151,240,69,24069,71694220,30404273,56873002,240-69-3045,240-69-3045-58
2406734753178,467041647560,914603261575410,218.24.237.117,240,84,24084,82647022,58520488,22862691,240-33-1188,240-33-1188-97
2401428234282,467009788622,433859965342210,191.184.133.226,240,88,24088,39901498,96437984,30922934,240-88-2169,240-88-2169-87
2408687973259,467089609939,477830887585980,180.215.41.42,240,55,24055,91380736,42847332,50565527,240-55-2040,240-55-2040-59
2403280194094,467051779017,199813655489490,3.194.140.162,240,34,24034,52905530,17257739,60064366,240-34-1711,240-34-1711-68
2406236076826,467037406859,686538334652150,73.131.0.223,240,46,24046,74948744,29659981,48724938,240-46-6635,240-46-6635-87
2409566546439,467089979307,106202990466600,75.184.150.98,240,35,24035,82590604,54735640,53560692,240-90-9928,240-90-9928-63
2406124713052,467006409191,704808870669350,80.167.130.111,240,20,24020,49833927,78451659,91759201,240-20-3621,240-20-3621-97
2400211409155,467081673833,907038429704980,111.121.96.72,240,30,24030,42712693,60197341,35661427,240-82-2824,240-82-2824-13
2402770361932,467088752576,830634627526430,31.214.79.32,240,46,24046,69545606,38741124,12863998,240-96-9830,240-96-9830-43
2409752542171,467091684959,847293942634940,86.209.57.187,240,55,24055,60928467,90794866,46723473,240-82-3803,240-82-3803-78
2405375499049,467051141010,841386919872690,197.240.216.36,240,29,24029,12325495,57122365,92874269,240-29-3286,240-29-3286-23
2407137392666,467095981837,105733213947310,19.153.134.120,240,80,24080,34878566,94002218,54195692,240-80-6925,240-80-6925-83
2409707514976,467074002867,435618661607310,170.151.155.100,240,69,24069,88364039,80195438,58293648,240-69-3045,240-69-3045-58
2404788255661,467028240828,998963037274060,69.253.46.23,240,29,24029,51722434,76976963,16215431,240-29-3286,240-29-3286-23
2408704491607,467030275879,444394453205000,103.34.239.108,240,35,24035,15222231,89745728,99316803,240-35-2084,240-35-2084-37
2403659607545,467042233606,895185084347290,97.88.171.12,240,69,24069,31714626,96763770,82970805,240-73-6155,240-73-6155-37
2402152995961,467070885481,851305678264900,184.186.181.89,240,12,24012,89140867,43638348,21305482,240-12-7224,240-12-7224-22
2402547246330,467034584094,357017510894360,1.108.191.48,240,20,24020,31757783,79168300,67217856,240-69-5371,240-69-5371-92
2400547199613,467006957071,399165750802870,128.67.152.138,240,82,24082,81279154,52966803,31420054,240-82-4598,240-82-4598-97
2402440695351,467071711882,291913541317230,10.227.156.41,240,82,24082,63534926,38913698,61854015,240-90-9928,240-90-9928-63
2408000195940,467087495033,441123816705770,36.234.223.75,240,90,24090,37049183,62754370,99927399,240-90-9928,240-90-9928-63
2401402269562,467009484618,175329232882390,119.248.67.0,240,69,24069,77351330,82362081,49208254,240-69-3045,240-69-3045-58
2407721183185,467017530972,124162134868180,149.8.186.165,240,36,24036,67512589,27856501,83887913,240-12-1771,240-12-1771-24
2402925069832,467014456863,210713674687040,71.206.179.26,240,76,24076,20497614,23079970,58775153,240-76-7912,240-76-7912-14
2406695539218,467011246488,163487867889900,38.201.217.125,240,4,24004,41837027,46205454,56229831,240-88-2169,240-88-2169-87
2403098392228,467021021523,461324558417190,173.58.238.162,240,82,24082,79155641,80688165,55197905,240-95-5506,240-95-5506-41
2407177918506,467041977320,391289406071490,93.116.117.221,240,85,24085,20817074,84011044,74259620,240-60-7216,240-60-7216-44
2407844576763,467014131929,911839643223940,175.214.190.68,240,98,24098,51756281,69329188,86164006,240-84-9179,240-84-9179-60
2400050671566,467036856880,184752650999730,24.158.65.178,240,29,24029,45327929,81698892,34905960,240-29-3286,240-29-3286-23
2400450573266,467030562597,298396222370910,128.95.29.113,240,96,24096,85477203,41654123,82800604,240-87-9935,240-87-9935-21
2408845831604,467096091330,764078037262920,34.206.99.162,240,18,24018,27067496,50029230,17706123,240-80-6925,240-80-6925-83
2404532824858,467002576998,602931738939720,156.255.159.135,240,87,24087,56467275,23741493,13907459,240-87-9935,240-87-9935-21
2409664172885,467051895539,476246845345230,40.70.200.58,240,35,24035,80450634,59069704,32715082,240-35-2084,240-35-2084-37
2404611105597,467094223413,295945224262890,101.24.236.225,240,4,24004,82271236,90919342,38502157,240-04-4257,240-04-4257-93
2405195654560,467035661973,872959519641760,164.134.250.200,240,82,24082,98173914,94024584,99196011,240-82-6977,240-82-6977-30
2407077949120,467003258663,749359350216980,35.141.226.193,240,85,24085,61994506,33613307,99973293,240-34-3287,240-34-3287-41
2402667173823,467037971302,949583657151330,188.52.90.194,240,76,24076,29566181,67957249,88626047,240-76-7912,240-76-7912-14
2401873637627,467042086002,236344109124160,80.84.154.255,240,29,24029,96390022,48184067,46385962,240-29-3286,240-29-3286-23
2407968824893,467023174848,731662104152030,110.97.247.17,240,52,24052,21525740,52636107,86548496,240-90-7924,240-90-7924-53
2404880617473,467083669471,789644303449980,77.83.133.123,240,49,24049,76498932,20392769,18126886,240-48-6820,240-48-6820-36
2402553655560,467059233892,529464041691300,110.112.55.8,240,94,24094,65864410,82803364,40291816,240-94-5010,240-94-5010-30
2402928503413,467059070671,578373071525860,41.221.87.167,240,30,24030,34405321,25191266,75645345,240-30-9279,240-30-9279-87
2400878132991,467011182798,507867280582730,95.106.1.140,240,29,24029,14508837,41266180,53847819,240-80-6925,240-80-6925-83
2408659898920,467085824550,352908131630730,164.246.44.201,240,96,24096,27599718,32418302,49958967,240-82-4598,240-82-4598-97
2409857512253,467076984828,295042774104200,212.51.128.25,240,33,24033,46278152,12950025,80231901,240-90-7924,240-90-7924-53
2400156339180,467075764493,989901322293300,38.38.176.215,240,52,24052,99317881,77053057,51499554,240-52-6930,240-52-6930-38
2403289310498,467080694406,370596597213660,173.153.86.26,240,36,24036,25776146,59884756,91292984,240-36-1106,240-36-1106-30
2408224963825,467069716991,708651125541330,28.107.58.185,240,90,24090,60089849,32347990,98428303,240-33-1188,240-33-1188-97
2401130010589,467091144342,436916609415610,29.137.203.81,240,49,24049,88786439,25331969,56697654,240-82-3803,240-82-3803-78
2406390738756,467056191129,495379179040120,91.10.213.224,240,82,24082,74270236,28422443,51049700,240-82-6977,240-82-6977-30
2401975028873,467038174549,820058495627570,162.251.80.64,240,12,24012,73653605,70531665,99397177,240-12-1771,240-12-1771-24
2408321867337,467026568372,173059750451650,29.161.238.156,240,94,24094,57848255,92057388,18593336,240-94-5010,240-94-5010-30
2401782733502,467014217219,897746648982370,85.223.37.197,240,25,24025,28370963,30393776,44364518,240-25-2139,240-25-2139-15
2408234429071,467022302530,105061957232480,193.114.206.77,240,90,24090,95852973,46739990,46118868,240-90-9928,240-90-9928-63
2404051374887,467005548005,728436792529440,137.236.169.112,240,34,24034,60892785,11554281,75605654,240-49-8668,240-49-8668-77
2409823321532,467082332018,657547211626450,204.171.248.132,240,84,24084,61887009,17287724,88676002,240-84-9179,240-84-9179-60
2400787211384,467070402274,931362763003820,59.253.162.7,240,42,24042,92780973,59517476,59409882,240-42-1916,240-42-1916-39
2406315737038,467085772603,388309753606350,94.145.47.65,240,12,24012,87534588,85745307,94208643,240-12-7224,240-12-7224-22
2409067023175,467008105352,239090346229650,40.45.181.15,240,83,24083,27714716,31156404,23955470,240-83-8517,240-83-8517-28
2409864471334,467018129168,639184390625360,147.57.229.53,240,4,24004,59119219,28237353,50968103,240-90-9928,240-90-9928-63
2401848786777,467011090933,976317772076250,171.181.255.83,240,5,24005,75228680,33815267,48656731,240-96-9830,240-96-9830-43
2409562859169,467015820910,115023543667580,35.13.250.224,240,82,24082,85853367,85979712,72071109,240-69-5371,240-69-5371-92
2407337799793,467015893657,482216498586850,4.92.90.183,240,90,24090,13690590,14014272,87881596,240-18-9348,240-18-9348-73
2402574433872,467034142939,923696221196860,14.204.114.31,240,52,24052,21706694,77969159,71874633,240-90-9928,240-90-9928-63
2407596488720,467067972384,304530908182690,61.188.238.148,240,46,24046,96807632,58903894,48786073,240-46-6635,240-46-6635-87
2400010380121,467092446330,327753829739950,144.55.98.37,240,83,24083,62702771,39777729,27296463,240-30-9279,240-30-9279-87
2402740339213,467028390684,152762260515630,37.59.182.97,240,20,24020,86653562,39446074,59132044,240-20-3621,240-20-3621-97
2403039949201,467033034228,870023769518240,176.133.69.236,240,4,24004,40144942,26900756,59631338,240-04-4257,240-04-4257-93
2405094846455,467069903365,475514955315740,93.159.207.5,240,82,24082,42984184,50352621,72877166,240-82-6977,240-82-6977-30
2407564327332,467099960432,180970956112170,106.234.83.18,240,83,24083,11215725,46329455,38617049,240-83-8517,240-83-8517-28
2409650843372,467041749097,838295982769810,170.46.88.77,240,60,24060,74520732,24989896,98156468,240-60-7216,240-60-7216-44
2404207437517,467077842510,850482521658870,83.12.168.40,240,86,24086,85047993,69690596,20289332,240-86-5374,240-86-5374-99
2409674775316,467027970669,926745199551540,61.30.176.140,240,76,24076,18006478,43214621,30295783,240-76-7912,240-76-7912-14
2409262475366,467068028946,235318814554510,190.101.249.38,240,73,24073,25067551,75307295,56071405,240-73-6155,240-73-6155-37
2409583982157,467009564629,576313226723080,144.246.250.144,240,25,24025,53975138,53147693,47013430,240-25-2139,240-25-2139-15
2404364493747,467090887688,372670418491690,43.250.243.12,240,52,24052,75152527,26207936,59088283,240-52-6930,240-52-6930-38
2406289480633,467051862647,757423598809360,101.40.12.133,240,82,24082,71140870,61293130,66095615,240-82-3803,240-82-3803-78
