IMSI,MSISDN,IMEI,IP_Address,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI,Network_Type
240010714342561,467056799193,938992432956103,159.62.221.49,240,01,24001,23844493,18639651,38320885,240-01-8049,240-01-8049-11,3G
240017277226698,467040450877,118079804398141,30.197.45.233,240,01,24001,80634593,70934433,95330829,240-01-1261,240-01-1261-30,4G
240013118431010,467088657761,903519856026687,85.33.30.199,240,01,24001,14173680,34495262,39779245,240-01-7535,240-01-7535-62,3G
240013362395702,467091405689,985226728293092,64.41.186.176,240,01,24001,71128789,52061592,45906932,240-01-9091,240-01-9091-13,5G
240010424230437,467068756379,895449999645084,66.37.70.190,240,01,24001,57382121,77251860,92517623,240-01-3833,240-01-3833-48,4G
240010731893343,467045546049,119328591767382,150.127.203.18,240,01,24001,19765512,72463883,36874550,240-01-2475,240-01-2475-90,4G
240014764417501,467054380369,525881010412344,126.87.49.72,240,01,24001,37844376,98843685,98254371,240-01-5458,240-01-5458-15,4G
240013413667738,467037448272,804984775200016,17.222.109.77,240,01,24001,10536630,76183666,84705507,240-01-2571,240-01-2571-81,3G
240013989522780,467012838248,351740015598067,195.149.12.238,240,01,24001,55277862,75147906,57210499,240-01-2393,240-01-2393-78,3G
240019167354603,467019412255,161108840588079,2.13.71.226,240,01,24001,93929419,68137436,40188567,240-01-1858,240-01-1858-20,4G
240011825368026,467014884008,912283522967635,27.186.247.218,240,01,24001,25470650,48207995,26189293,240-01-1320,240-01-1320-46,4G
240017886002055,467073427974,597535082307281,41.41.191.112,240,01,24001,63960936,49864243,48747199,240-01-1019,240-01-1019-56,4G
240012321850232,467063613535,943295077481964,177.129.237.82,240,01,24001,61031027,16539804,25937912,240-01-6661,240-01-6661-14,3G
240019193989235,467002226987,279437409420529,200.26.206.167,240,01,24001,53733195,27443620,29650485,240-01-6677,240-01-6677-94,4G
240018316347345,467009771420,502183688205044,179.255.155.167,240,01,24001,51997022,49108382,37107126,240-01-8249,240-01-8249-43,3G
240016581012397,467088748006,425657121216127,121.253.199.78,240,01,24001,38704810,38097404,89280582,240-01-9111,240-01-9111-96,3G
240014787211808,467051870857,367923893636683,41.53.165.245,240,01,24001,84172964,94369361,89962699,240-01-1145,240-01-1145-18,4G
240011935324074,467055167066,310143985161420,152.239.178.77,240,01,24001,45322105,54330032,78724952,240-01-8839,240-01-8839-99,3G
240016325834895,467007534247,423004137873358,129.52.241.177,240,01,24001,73774088,83522958,35164917,240-01-7547,240-01-7547-22,4G
240010231389597,467025136980,294745494482299,215.64.76.127,240,01,24001,24039086,96413647,57829575,240-01-8425,240-01-8425-72,3G
240012056438960,467011115512,696828934498678,114.187.224.77,240,01,24001,45191731,82515915,69140188,240-01-7323,240-01-7323-18,4G
240018643034031,467040147913,823592493569066,146.48.28.32,240,01,24001,25378287,28850501,28556145,240-01-6087,240-01-6087-36,5G
240017674350487,467015671764,412176898225411,73.91.89.141,240,01,24001,18270726,91809441,96801469,240-01-3874,240-01-3874-14,5G
240018242492670,467064127097,574754302559334,205.147.200.38,240,01,24001,40960117,54507703,26867959,240-01-4894,240-01-4894-63,4G
240018834044184,467095695831,809829739471217,55.243.53.74,240,01,24001,53751975,11892928,70883480,240-01-5997,240-01-5997-16,3G
240011332607327,467030726697,360151721066374,8.189.131.43,240,01,24001,66981802,98098671,58723294,240-01-9381,240-01-9381-97,5G
240015321686349,467055739888,224819929492410,102.100.54.164,240,01,24001,84951448,49043296,46009737,240-01-5594,240-01-5594-58,4G
240017461478978,467071311820,583708606853066,209.198.74.76,240,01,24001,77932338,42532961,29043502,240-01-5037,240-01-5037-82,4G
240018787793548,467042746473,353137628578673,69.103.12.59,240,01,24001,43557380,39937897,88507934,240-01-3551,240-01-3551-36,3G
240013261325116,467006580945,237790238663522,219.48.255.82,240,01,24001,60731526,33810118,58455699,240-01-3182,240-01-3182-89,5G
240019977690398,467092427847,212679258952141,190.209.7.64,240,01,24001,21538666,34392227,71146233,240-01-8591,240-01-8591-56,5G
240015306659240,467045430554,299774935130608,119.37.186.72,240,01,24001,80821679,27444817,78819430,240-01-1989,240-01-1989-93,4G
240013990835607,467006433173,965255552734443,217.120.173.94,240,01,24001,69550302,36429021,30260731,240-01-1744,240-01-1744-81,3G
240011981794549,467030067863,872228255587093,88.140.182.105,240,01,24001,26970575,38992640,55753185,240-01-2206,240-01-2206-15,5G
240018904355349,467097324318,857640233092300,18.236.59.166,240,01,24001,16412599,40893009,24199625,240-01-3609,240-01-3609-74,4G
240018749224283,467048102169,459562871906168,22.125.16.17,240,01,24001,83381130,47601929,50514526,240-01-3546,240-01-3546-42,3G
240012245978344,467011658636,949521263549014,124.28.178.13,240,01,24001,39928890,83482791,33562824,240-01-5619,240-01-5619-43,4G
240018262411747,467018200001,283400673193825,34.230.192.163,240,01,24001,60003116,77780331,43269949,240-01-3191,240-01-3191-95,3G
240017119002930,467073925686,794098102039066,188.229.128.126,240,01,24001,21285659,58647176,34738299,240-01-3181,240-01-3181-13,3G
240015608243798,467083638298,815846348782797,140.96.109.212,240,01,24001,62935033,70614528,55327459,240-01-9947,240-01-9947-36,5G
240011183781536,467054785756,177937039964151,201.109.186.12,240,01,24001,65127984,57562849,89715388,240-01-5522,240-01-5522-57,3G
240018135318397,467093848897,194461815704064,12.163.207.106,240,01,24001,21840430,78142632,72257870,240-01-5735,240-01-5735-11,4G
240014523250542,467020613773,167686223859276,105.65.87.105,240,01,24001,41403104,69083366,28342698,240-01-1638,240-01-1638-42,5G
240013291015136,467075772297,261009631798165,142.19.163.16,240,01,24001,70838174,80260805,10962901,240-01-6152,240-01-6152-13,3G
240010323236147,467015172292,927430170721899,137.118.161.116,240,01,24001,80905893,84626597,66720948,240-01-8691,240-01-8691-56,3G
240019230041432,467008905868,375548044855185,26.95.106.115,240,01,24001,43598322,11771869,85787687,240-01-6019,240-01-6019-67,5G
240014750264790,467024956279,471901244382370,131.159.125.48,240,01,24001,12486597,39217269,44874118,240-01-4895,240-01-4895-61,5G
240015691326899,467020176426,392688218262197,176.90.185.149,240,01,24001,97449126,39443049,51749463,240-01-9912,240-01-9912-91,4G
240016214313317,467013740953,421695402751202,23.80.73.238,240,01,24001,94101897,45212218,92961975,240-01-1087,240-01-1087-88,3G
240015751081432,467014573667,476794189562091,118.113.182.40,240,01,24001,80143880,45876253,69377921,240-01-6951,240-01-6951-22,3G
240017151146951,467046390717,578342712725178,19.99.22.18,240,01,24001,66056443,17752227,33292857,240-01-8783,240-01-8783-45,5G
240015023385882,467078899301,442600782549597,12.121.185.122,240,01,24001,54434148,48199401,70561928,240-01-3151,240-01-3151-38,3G
240014327773807,467078757975,569020711064119,148.57.224.128,240,01,24001,79344484,77854600,95263187,240-01-4522,240-01-4522-64,3G
240014512410866,467057807652,735940439990581,131.213.81.26,240,01,24001,43885668,59214138,85834888,240-01-9954,240-01-9954-52,5G
240016276421866,467036084322,545937571533480,57.248.17.62,240,01,24001,44256929,65406223,60792865,240-01-1426,240-01-1426-92,3G
240017348405906,467086031304,939817524932553,29.129.70.171,240,01,24001,27826661,14680978,59263887,240-01-9429,240-01-9429-75,4G
240014812621838,467077872182,458783215431335,210.146.167.130,240,01,24001,91341434,47404480,74754776,240-01-7281,240-01-7281-24,5G
240019234671099,467043629983,974893465018875,148.60.243.64,240,01,24001,43550017,73511966,91624937,240-01-7456,240-01-7456-95,4G
240018895928939,467017537636,986735132254968,98.108.90.130,240,01,24001,97278125,64250786,60155052,240-01-8672,240-01-8672-75,4G
240013248022229,467070157213,459578227155996,82.99.36.101,240,01,24001,46200872,52697424,26336592,240-01-1771,240-01-1771-71,5G
240013833661872,467052008198,389108809009490,77.36.13.53,240,01,24001,48708029,42742359,33999069,240-01-2765,240-01-2765-15,5G
240019361449118,467059522404,777343474385189,69.235.166.186,240,01,24001,95087918,62960978,41791425,240-01-1722,240-01-1722-17,4G
240012617105257,467063882933,121308765833070,111.45.106.17,240,01,24001,79317339,33120991,70508915,240-01-5841,240-01-5841-35,4G
240019608224613,467081591521,119867935622256,208.139.72.49,240,01,24001,57209087,79167475,21128804,240-01-6269,240-01-6269-39,3G
240014600045180,467098563959,130532133369901,164.114.157.216,240,01,24001,66793883,12769706,55495865,240-01-3214,240-01-3214-28,3G
240013932864153,467007620218,975433751565017,52.41.113.251,240,01,24001,73009376,15341052,99273946,240-01-1133,240-01-1133-73,5G
240016926137971,467074653358,969147417754507,151.230.61.53,240,01,24001,14824883,66355453,49881636,240-01-9009,240-01-9009-74,3G
240012203539229,467016720250,972089735774655,196.228.105.48,240,01,24001,49407150,50634228,96019657,240-01-9213,240-01-9213-94,4G
240015410453410,467049710263,952098354191899,5.69.17.238,240,01,24001,21305572,25184274,48785949,240-01-2512,240-01-2512-83,5G
240014492900411,467088265306,351296775372416,187.199.106.175,240,01,24001,46139974,36592655,22201759,240-01-5143,240-01-5143-17,5G
240012569141185,467092520144,254039652998298,9.28.91.0,240,01,24001,53223440,78162056,85121214,240-01-8599,240-01-8599-79,5G
240010609857211,467074886217,389727777961300,121.108.40.112,240,01,24001,78301054,78995934,91214274,240-01-1090,240-01-1090-53,3G
240018479218844,467073183845,339875792145999,60.247.181.158,240,01,24001,14308946,19650590,13177837,240-01-5291,240-01-5291-11,4G
240010435026613,467094293494,457114161799419,94.47.202.136,240,01,24001,98425671,64435622,75086375,240-01-3696,240-01-3696-67,5G
240017121425658,467077915267,253744364464634,108.113.203.147,240,01,24001,66628348,61314966,75770789,240-01-1097,240-01-1097-27,4G
240018255153652,467095893086,414610746342889,195.226.64.10,240,01,24001,26462451,20014722,81537212,240-01-2043,240-01-2043-86,4G
240019571171200,467077368594,293196854902847,52.22.59.52,240,01,24001,62124566,85739716,77015936,240-01-5752,240-01-5752-76,3G
240016567780850,467019839755,151560918537874,145.82.72.248,240,01,24001,16391042,69522424,87883849,240-01-8175,240-01-8175-82,3G
240013113887887,467012635335,498211822645067,65.249.125.2,240,01,24001,84843140,31686834,84234024,240-01-9449,240-01-9449-33,4G
240012078329782,467078888159,728100897767684,198.225.113.144,240,01,24001,48195651,90045338,76311891,240-01-5541,240-01-5541-70,4G
240011343856530,467052263446,296626654971835,76.95.95.173,240,01,24001,29808899,98506946,55476793,240-01-9308,240-01-9308-23,3G
240018768027220,467039657877,252243138970001,6.249.223.167,240,01,24001,48643801,92517330,87592571,240-01-2165,240-01-2165-25,4G
240013653597812,467017173207,176520324968344,63.70.43.182,240,01,24001,46845853,52171199,62351259,240-01-6328,240-01-6328-68,3G
240015415431535,467065710575,706909822651303,112.16.188.176,240,01,24001,73071329,63249620,84847140,240-01-8608,240-01-8608-94,5G
240010744934936,467081371213,240115150271837,175.215.61.71,240,01,24001,86574486,67968499,54271208,240-01-1626,240-01-1626-96,4G
240019033940588,467065986608,413485804314027,46.65.223.229,240,01,24001,44225675,17647272,88925436,240-01-2988,240-01-2988-44,3G
240015204404872,467070798790,270249840711412,11.131.135.38,240,01,24001,52115187,84288287,66881412,240-01-7832,240-01-7832-84,4G
240016898924959,467070116050,427547824408772,105.9.14.7,240,01,24001,83538990,88431743,87970277,240-01-2178,240-01-2178-82,4G
240011564061549,467067990265,920905719359797,147.78.211.91,240,01,24001,79064364,84574069,71600435,240-01-6034,240-01-6034-92,5G
240014663149872,467025848244,808105836591735,72.214.50.83,240,01,24001,42858886,88424506,39429136,240-01-6881,240-01-6881-64,5G
240016221188642,467039603717,385444738482442,144.111.164.121,240,01,24001,95359024,19640859,45309353,240-01-1182,240-01-1182-73,5G
240016506685384,467060712902,739272074860240,165.245.68.183,240,01,24001,65322428,58315891,96902475,240-01-8202,240-01-8202-91,5G
240012088590529,467016573716,213081900994212,134.51.128.176,240,01,24001,76430356,19193574,62563442,240-01-3638,240-01-3638-50,5G
240014168382339,467007467899,995367104256640,63.170.245.254,240,01,24001,45656701,66565490,22887437,240-01-9677,240-01-9677-90,5G
240010049993159,467064326801,581473827808656,72.40.57.165,240,01,24001,92906886,21442905,90592556,240-01-7448,240-01-7448-95,5G
240017321004715,467023777128,491415249055575,195.190.196.255,240,01,24001,42142291,30001269,29264094,240-01-2660,240-01-2660-20,4G
240013309189353,467026600828,637824719276265,87.67.174.174,240,01,24001,26295026,44402159,54699788,240-01-8695,240-01-8695-67,4G
240016665104816,467082670514,298621451688871,187.195.233.8,240,01,24001,12337764,41401940,43068636,240-01-7761,240-01-7761-61,4G
240012672672488,467050214643,277305472547039,147.18.61.185,240,01,24001,66942001,15978158,38180207,240-01-1460,240-01-1460-99,3G
240018101316771,467095933003,390448507518186,55.26.157.235,240,01,24001,48834271,81866598,44356792,240-01-8327,240-01-8327-34,3G
240013235976142,467020334707,479421754356497,65.95.65.178,240,01,24001,96494885,76746513,45320647,240-01-9455,240-01-9455-40,5G
240016208471043,467086510072,424115253492076,223.112.163.146,240,01,24001,56923488,78854133,84319175,240-01-8922,240-01-8922-12,3G
240018759163297,467054429126,313933994158909,39.158.120.176,240,01,24001,86673958,61675871,87729223,240-01-2493,240-01-2493-26,5G
240012878790929,467015904646,350168313152390,135.45.120.226,240,01,24001,33097100,52243583,14129991,240-01-2363,240-01-2363-52,5G
240016964071001,467078001090,589925029770621,138.163.137.178,240,01,24001,88864690,55722611,28299640,240-01-2053,240-01-2053-22,5G
240012240841151,467089190887,831719430679281,2.236.201.211,240,01,24001,15238223,83633380,23968591,240-01-4956,240-01-4956-98,4G
240017501079131,467025482626,645293324457325,40.240.7.254,240,01,24001,33287291,93106752,89513874,240-01-5476,240-01-5476-24,4G
240018822833046,467068809380,468707206344195,189.185.47.16,240,01,24001,82764560,50722405,70269230,240-01-2304,240-01-2304-81,4G
240014452369586,467021902997,947627043215130,131.129.142.46,240,01,24001,61552146,36173000,85193804,240-01-7688,240-01-7688-36,4G
240016588235042,467052443541,436705104364566,24.227.65.192,240,01,24001,24361405,52352987,49317564,240-01-8434,240-01-8434-11,4G
240010013318424,467077142611,986003167705396,71.73.78.98,240,01,24001,83645459,38549994,75870427,240-01-9740,240-01-9740-24,3G
240017576931153,467082655998,318389721154806,177.46.220.17,240,01,24001,21252047,37015058,21468620,240-01-2664,240-01-2664-80,3G
240014466612273,467022538196,761065491550294,22.28.185.96,240,01,24001,86465217,80165113,15586900,240-01-9913,240-01-9913-68,5G
240010971540262,467070114785,512524971924811,148.166.178.243,240,01,24001,47390499,86359566,53701896,240-01-7345,240-01-7345-91,3G
240019422586400,467038315408,477666945485003,34.63.33.184,240,01,24001,15039559,88518772,56884182,240-01-4835,240-01-4835-95,5G
240012603109322,467077866401,627839130413656,77.164.157.212,240,01,24001,45257889,73522506,63010686,240-01-9812,240-01-9812-85,3G
240012438224573,467025443679,198273822291759,20.22.112.10,240,01,24001,35138585,23514175,93632369,240-01-1895,240-01-1895-22,5G
240010555580956,467016073890,202234514835398,110.137.66.14,240,01,24001,13732551,14621289,74653091,240-01-7352,240-01-7352-36,5G
240012712361688,467049039995,161984994478869,222.6.120.143,240,01,24001,98167732,18739301,90377720,240-01-8581,240-01-8581-27,3G
240019027783616,467082913961,687342779632040,121.235.40.135,240,01,24001,98129388,16353368,14302951,240-01-1288,240-01-1288-27,4G
240011802180801,467076177912,139204705871581,195.85.252.104,240,01,24001,51062268,50782196,24640190,240-01-9715,240-01-9715-82,4G
240016835454036,467008611593,712872819461174,85.50.92.166,240,01,24001,13872380,15977424,39216363,240-01-5794,240-01-5794-93,4G
240019599240936,467077709402,490268785288033,211.122.112.63,240,01,24001,28747263,85156328,35027271,240-01-6465,240-01-6465-11,4G
240018176292220,467019306907,183415932109379,98.251.91.131,240,01,24001,67818171,39062568,69025490,240-01-7205,240-01-7205-29,3G
240010514986583,467091062725,168437804721449,58.236.85.34,240,01,24001,10226209,33701035,31918090,240-01-3090,240-01-3090-91,5G
240014651190712,467086094287,576726127658743,159.54.17.56,240,01,24001,53628409,21503219,10217158,240-01-6917,240-01-6917-93,4G
240016355896127,467051587857,287219342812452,88.140.36.26,240,01,24001,25497582,74448539,40711287,240-01-6906,240-01-6906-66,4G
240012317319414,467072391910,274299296233414,108.174.230.246,240,01,24001,15954213,84028884,26673356,240-01-7258,240-01-7258-17,4G
240010359057198,467030186940,921723767434185,215.99.149.215,240,01,24001,92826872,70303684,33070094,240-01-4821,240-01-4821-72,5G
240018044513577,467021372008,725027850369006,110.70.179.153,240,01,24001,90527804,38869647,78467301,240-01-3467,240-01-3467-13,3G
240012294520157,467053704904,485374835018014,178.237.187.242,240,01,24001,34728918,38124027,18014386,240-01-3022,240-01-3022-90,5G
240013327279471,467056082636,617649913605934,102.197.248.216,240,01,24001,67669166,19245681,95750737,240-01-6024,240-01-6024-12,3G
240017980877939,467025172257,750905518466946,139.80.170.225,240,01,24001,35969831,52980097,85184690,240-01-1107,240-01-1107-16,3G
240012942578119,467064170998,742065885432136,122.13.238.111,240,01,24001,83431834,93627417,51968473,240-01-8066,240-01-8066-83,3G
240017858772545,467000561718,255358507559491,52.70.104.99,240,01,24001,69658049,18750266,93168251,240-01-6475,240-01-6475-84,3G
240015870587378,467096227166,690553053232219,36.50.79.93,240,01,24001,97039579,46559412,47902719,240-01-1438,240-01-1438-51,3G
240018513992847,467035779551,790305632370366,27.19.74.94,240,01,24001,86446191,66368645,77109202,240-01-3695,240-01-3695-47,5G
240015514922631,467041907195,567155419951743,205.83.221.83,240,01,24001,10964001,47106306,60382034,240-01-2995,240-01-2995-72,5G
240011593132600,467036980971,716892013893739,129.153.248.196,240,01,24001,24527104,44071767,76001821,240-01-8949,240-01-8949-97,3G
240012375778215,467060015266,986581571588853,175.130.190.100,240,01,24001,54725376,48288577,19848486,240-01-6000,240-01-6000-48,3G
240011579579823,467001711266,403151348757009,84.239.176.176,240,01,24001,21468943,23120425,32499217,240-01-9785,240-01-9785-50,3G
240013347541370,467033565221,855672668956043,165.215.146.142,240,01,24001,23077570,88297472,60558526,240-01-1658,240-01-1658-69,5G
240013857408722,467090715050,301189722944341,207.19.27.167,240,01,24001,23479344,60327485,41799263,240-01-7321,240-01-7321-12,3G
240018071951707,467042363533,197351663491558,27.52.232.51,240,01,24001,51639114,50950229,20279420,240-01-9853,240-01-9853-93,5G
240010170431133,467001859227,552827959122755,168.205.243.45,240,01,24001,86449897,96008703,68519611,240-01-6879,240-01-6879-79,3G
240010670454197,467053093489,783869462758016,40.241.139.165,240,01,24001,78724788,23968432,94947659,240-01-7344,240-01-7344-48,3G
240014913182875,467057480304,467450829360892,67.184.62.28,240,01,24001,63735637,36221901,96025293,240-01-6517,240-01-6517-82,4G
240015372837421,467073265368,777095647396060,113.207.174.82,240,01,24001,13445570,42446269,52938540,240-01-3317,240-01-3317-81,5G
240019737264026,467031030857,837653931230371,215.99.6.33,240,01,24001,48069752,11318347,90703909,240-01-2658,240-01-2658-54,3G
240014158384666,467029474132,300303515413157,22.97.198.216,240,01,24001,81950126,87603942,81777432,240-01-2616,240-01-2616-24,3G
240016980318392,467057427181,823266009365685,98.68.108.29,240,01,24001,26086107,30829658,26942098,240-01-7314,240-01-7314-71,4G
240018673287364,467008300357,812616558459696,173.60.116.244,240,01,24001,72219849,88842564,90370268,240-01-8984,240-01-8984-93,5G
240015025503171,467030819192,842320540888011,37.23.33.75,240,01,24001,54839780,94815932,25232973,240-01-1683,240-01-1683-34,5G
240010325039870,467095166822,101263368998912,51.171.41.29,240,01,24001,76203752,64606772,62114709,240-01-9362,240-01-9362-12,3G
240018400251797,467079436939,292110420323001,77.117.95.113,240,01,24001,12139201,99426837,32231813,240-01-4960,240-01-4960-34,5G
240013952648356,467061302156,211221083684640,150.153.107.176,240,01,24001,73429202,77017169,70664911,240-01-7603,240-01-7603-36,4G
240013644483728,467020671223,524903096038076,99.20.246.79,240,01,24001,54353364,82900469,87771301,240-01-3716,240-01-3716-79,4G
240014832664486,467060839460,638023503367003,177.70.62.185,240,01,24001,64734221,18638932,73723430,240-01-7244,240-01-7244-21,5G
240017587552619,467045686465,759543082889935,36.231.124.125,240,01,24001,61444078,58333821,65612722,240-01-8847,240-01-8847-39,3G
240018791840002,467015673110,533327739989599,151.91.144.49,240,01,24001,17742953,38225112,63251727,240-01-3219,240-01-3219-78,4G
240015511032333,467068368761,915994053967501,108.134.175.235,240,01,24001,26108060,41037255,59814000,240-01-4466,240-01-4466-96,5G
240019686843749,467004462032,619963230293938,49.4.108.41,240,01,24001,23832517,88434942,52585292,240-01-3530,240-01-3530-69,4G
240018063909090,467093638386,550737541909876,28.89.76.132,240,01,24001,63821848,21762513,86582773,240-01-4222,240-01-4222-16,4G
240011970970808,467090237318,422008748647545,88.156.163.253,240,01,24001,97075979,42544353,13355767,240-01-6162,240-01-6162-24,3G
240014081300392,467021223024,730258207795812,53.94.181.92,240,01,24001,56816435,41804783,57766552,240-01-4442,240-01-4442-47,5G
240016046240294,467003243880,563529852623116,48.0.24.225,240,01,24001,55301173,99319676,38308924,240-01-7581,240-01-7581-21,5G
240016321724777,467000062028,158590625161663,214.52.112.68,240,01,24001,73816567,60836647,75094873,240-01-7281,240-01-7281-72,4G
240013698149888,467008066063,825755176488874,13.201.35.22,240,01,24001,17165935,42664777,60049986,240-01-2208,240-01-2208-91,5G
240019500565542,467029750225,520496583047301,114.168.117.189,240,01,24001,81952390,69314068,69789428,240-01-9683,240-01-9683-35,5G
240018352662399,467023829768,430493665422447,203.85.11.16,240,01,24001,26313984,42087365,80938222,240-01-1986,240-01-1986-13,5G
240017225865958,467059348446,460113142014821,40.250.158.77,240,01,24001,68916978,66379284,32158756,240-01-6249,240-01-6249-99,5G
240016270984818,467070519927,841521092504618,213.182.152.43,240,01,24001,66163602,82094653,13183479,240-01-2133,240-01-2133-90,4G
240010737482439,467017653046,492639563461234,80.207.231.212,240,01,24001,74832087,88041551,22500859,240-01-2652,240-01-2652-70,3G
240018210733656,467021942704,830019880085609,79.125.107.197,240,01,24001,27461415,35455533,80872494,240-01-8689,240-01-8689-24,4G
240016010641979,467057405219,402641580637435,196.17.25.184,240,01,24001,47796841,45684882,41719617,240-01-6746,240-01-6746-69,3G
240013323715162,467027818912,222548598813229,162.240.190.35,240,01,24001,37096517,13148242,84825498,240-01-2735,240-01-2735-20,4G
240017248036012,467065653955,461807671068482,193.118.86.186,240,01,24001,91598469,11269922,77299192,240-01-2907,240-01-2907-85,4G
240013963894342,467003472353,772147235286778,33.128.26.211,240,01,24001,41475686,69645192,18323886,240-01-2596,240-01-2596-46,4G
240017630102727,467071654060,368985154025751,208.254.34.249,240,01,24001,85740466,69787358,43484983,240-01-5735,240-01-5735-65,4G
240018351789069,467006081502,244915230315457,102.150.215.96,240,01,24001,33935122,31771524,23601050,240-01-5577,240-01-5577-24,5G
240011140906539,467047285277,609063670772966,211.133.160.50,240,01,24001,18634728,75016028,87961883,240-01-8352,240-01-8352-74,3G
240016117068058,467063810760,393373431810684,185.128.92.240,240,01,24001,18303744,14753601,61671752,240-01-3496,240-01-3496-17,5G
240017287067292,467048278157,508963653993575,47.172.225.209,240,01,24001,68942181,78309936,32397969,240-01-1822,240-01-1822-74,5G
240011805690405,467066269644,584177929812444,101.200.4.126,240,01,24001,93831529,45868913,23511776,240-01-3912,240-01-3912-14,5G
240018539238253,467033920170,361916169090989,105.61.59.188,240,01,24001,54359010,99607104,56961828,240-01-9940,240-01-9940-95,4G
240013449882669,467031833990,496862729195755,51.57.205.192,240,01,24001,56148654,85592993,86504548,240-01-5585,240-01-5585-25,4G
240019266536019,467073503206,752295875703429,3.224.65.75,240,01,24001,98436570,11630699,77931045,240-01-3315,240-01-3315-13,5G
240010827091479,467042101988,206597627744755,128.183.126.138,240,01,24001,74665696,79806594,99393923,240-01-9308,240-01-9308-27,4G
240019863922954,467014845031,594795041127804,180.101.167.41,240,01,24001,96534360,20636133,30660389,240-01-7500,240-01-7500-73,5G
240018619347975,467017683887,594654349183145,29.251.152.3,240,01,24001,64198818,90643353,69067020,240-01-1915,240-01-1915-94,5G
240011055000989,467021118868,290482454158600,46.209.57.238,240,01,24001,98705602,91956386,11385540,240-01-5596,240-01-5596-75,5G
240014584259301,467029651793,922355991790324,125.208.212.164,240,01,24001,20859624,68127858,86819503,240-01-4113,240-01-4113-23,4G
240018163963204,467057074483,573356302447064,200.24.100.8,240,01,24001,15417859,90036019,12644617,240-01-1122,240-01-1122-36,4G
240013977346849,467022238297,870739994136561,142.18.177.159,240,01,24001,38814614,93180883,89323585,240-01-8572,240-01-8572-28,5G
240014116520608,467032812342,950745243121201,120.212.73.163,240,01,24001,57543311,86519145,51643755,240-01-6596,240-01-6596-28,3G
240016571964164,467033581015,368745633869385,105.149.217.221,240,01,24001,21160225,87359210,67442798,240-01-3116,240-01-3116-79,3G
240015663788422,467087468068,284989219036144,139.164.173.225,240,01,24001,54724133,43324578,33781914,240-01-5702,240-01-5702-27,4G
240017661396883,467012704154,165579699325919,213.228.207.140,240,01,24001,28899011,46866684,65786518,240-01-1212,240-01-1212-24,5G
240013476455720,467098540146,256891553275232,132.123.116.231,240,01,24001,30567696,14777524,36210568,240-01-3483,240-01-3483-97,3G
240019512963887,467098313249,645273195792002,185.116.144.181,240,01,24001,47979300,33525452,53493284,240-01-5871,240-01-5871-73,3G
240011445188794,467068004713,800794358023546,173.127.96.170,240,01,24001,34116699,85788735,73785890,240-01-3438,240-01-3438-30,3G
240013425539742,467071525912,610502680657202,94.12.117.220,240,01,24001,58532157,39603463,21123470,240-01-6735,240-01-6735-72,4G
240017650661368,467013899788,628121399877922,124.245.66.170,240,01,24001,17176175,73945578,66372185,240-01-7320,240-01-7320-99,4G
240012414760451,467049869033,460448838716159,148.130.111.196,240,01,24001,22422740,24752963,33004119,240-01-2921,240-01-2921-83,3G
240019725532366,467080242882,340463460889430,33.149.147.10,240,01,24001,11890012,87930692,95778908,240-01-3281,240-01-3281-72,3G
240013401960245,467091580590,306659445942919,160.66.20.106,240,01,24001,90702106,11463621,58062037,240-01-3971,240-01-3971-74,5G
240015572461475,467032640974,932779377875778,18.50.138.127,240,01,24001,70209246,91975029,80693378,240-01-2482,240-01-2482-96,4G
240013598274630,467098999469,823469383893924,56.54.67.10,240,01,24001,89662344,15375071,69850202,240-01-9188,240-01-9188-96,4G
240014858515355,467078047903,160173791096834,95.103.162.163,240,01,24001,96124834,18554494,19071270,240-01-2924,240-01-2924-67,5G
240016718787132,467097595956,642428095670311,179.94.85.181,240,01,24001,90268390,11855202,83035938,240-01-8147,240-01-8147-91,5G
240017351412856,467043161504,361517284917498,93.194.220.127,240,01,24001,92503113,14223842,97879668,240-01-7934,240-01-7934-78,3G
240018354899234,467075840292,318217989109554,139.226.50.3,240,01,24001,14193024,45821657,21548877,240-01-6465,240-01-6465-91,4G
240011293484257,467089424714,304737454999100,221.237.236.12,240,01,24001,98853437,83404340,94504068,240-01-9810,240-01-9810-88,3G
240013513240963,467073946213,434281277467127,183.71.40.193,240,01,24001,73143779,40556446,72644953,240-01-5491,240-01-5491-53,4G
240013712210611,467005592921,677177503557621,41.223.8.3,240,01,24001,67774615,97281220,64641338,240-01-2288,240-01-2288-12,5G
240014422400361,467004982662,994964945736535,134.152.71.80,240,01,24001,29302513,27294962,30986170,240-01-6878,240-01-6878-33,4G
240012374461668,467072397571,419174614460489,168.229.162.0,240,01,24001,69500563,92687802,73049044,240-01-6762,240-01-6762-11,3G
240017588445182,467092778720,891390898704813,190.3.5.108,240,01,24001,25063336,93681210,39006075,240-01-8857,240-01-8857-87,3G
240011120879432,467025495296,733953053450418,209.149.44.253,240,01,24001,95576776,82733907,47955221,240-01-5306,240-01-5306-96,3G
240017287106930,467034687747,282409305880796,74.143.210.12,240,01,24001,86673617,19894987,93537904,240-01-4177,240-01-4177-42,4G
240018038835399,467045174694,747687892626664,5.235.170.246,240,01,24001,81548647,53004299,44388691,240-01-4977,240-01-4977-34,4G
