Timestamp,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI,Network_Type,Device_Type
260301000642+0100,206,10,206,35430089,30481676,52521055,206-10,206-10,5G,Smartphone
260306154325+0100,234,30,234,70409152,61644175,57680680,234-30,234-30,4G,Smartphone
260310134009+0100,240,16,240,35517908,28013711,10503786,240-16,240-16,4G,Smartphone
260305185446+0200,240,16,240,21600412,33368457,29754910,240-16,240-16,5G,Smartphone
260304124253-0500,310,480,310,76494429,75172879,95027821,310-480,310-480,3G,IoT Device
260321113951+0100,234,38,234,62972579,70430648,76602831,234-38,234-38,3G,IoT Device
260302183826+0200,206,5,206,57496153,47954312,54494620,206-05,206-05,5G,Smartphone
260312010402+0000,234,30,234,73591368,54457535,66084024,234-30,234-30,4G,Tablet
260227184744+0200,240,24,240,17049459,15784867,27350362,240-24,240-24,4G,Smartphone
260326015828+0100,240,4,240,36738170,13118564,19689308,240-04,240-04,3G,Smartphone
260226125938+0100,240,7,240,22723485,24681234,12500908,240-07,240-07,4G,IoT Device
260305154156+0000,234,38,234,50504806,62324014,75937763,234-38,234-38,3G,IoT Device
260310001341+0200,206,20,206,56939200,49842812,39386607,206-20,206-20,4G,Smartphone
260319235613+0200,206,20,206,40547989,33951992,40454186,206-20,206-20,4G,Smartphone
260226144737-0800,310,410,310,97218105,93727444,82739141,310-410,310-410,4G,Smartphone
260313161650+0100,234,15,234,59343101,65770673,55960116,234-15,234-15,3G,Smartphone
260320001952+0200,206,10,206,35972697,45563278,54726159,206-10,206-10,3G,Smartphone
260228223552+0100,240,8,240,36757940,29041703,27512157,240-08,240-08,3G,Tablet
260320221710-0800,310,260,310,99944037,79957946,79316719,310-260,310-260,3G,Smartphone
260319173206+0100,234,20,234,54627147,68125839,51591582,234-20,234-20,3G,IoT Device
260312020058+0100,234,10,234,53346379,52796247,53359371,234-10,234-10,5G,Tablet
260318114447-0800,310,120,310,72648783,80720894,72448667,310-120,310-120,4G,Smartphone
260301131151+0000,234,38,234,59658496,72734416,70872222,234-38,234-38,5G,Tablet
260306220544+0200,206,1,206,41424197,34915990,26533592,206-01,206-01,5G,Smartphone
260308205315+0100,234,10,234,78920163,57550696,50688241,234-10,234-10,3G,Tablet
260314212631+0200,240,24,240,17342888,17426346,20325211,240-24,240-24,5G,Tablet
260318081510+0000,234,10,234,68672489,68221075,65138001,234-10,234-10,4G,Tablet
260308031040+0000,234,10,234,78247923,55439262,57571549,234-10,234-10,4G,IoT Device
260314141332+0100,240,5,240,29091634,25560867,25785520,240-05,240-05,5G,Smartphone
260314234406+0100,206,20,206,31811078,35960349,43495197,206-20,206-20,5G,Tablet
260318172206+0200,206,5,206,34381688,54056498,39727264,206-05,206-05,5G,Smartphone
260312192427-0700,310,260,310,92944084,70768992,75864866,310-260,310-260,4G,Smartphone
260301122131+0200,240,2,240,28695859,22367304,24015150,240-02,240-02,4G,Smartphone
260314061239-0800,310,120,310,82647632,75612811,95441610,310-120,310-120,4G,IoT Device
260225153542+0100,206,5,206,52079319,50159003,44156011,206-05,206-05,4G,Tablet
260309111729-0700,310,260,310,93146818,88915152,83022957,310-260,310-260,4G,Smartphone
260323062320-0700,310,480,310,93412314,70265728,87282855,310-480,310-480,4G,IoT Device
260318060706+0000,234,20,234,58315203,55281909,63940393,234-20,234-20,4G,Smartphone
260327003631+0200,240,8,240,37368520,32076853,19373771,240-08,240-08,5G,Smartphone
260306115143+0200,206,20,206,32078542,51666281,52763438,206-20,206-20,5G,Tablet
260313111637+0200,240,4,240,37048998,31056967,12914021,240-04,240-04,3G,IoT Device
260315091255-0600,310,120,310,90398535,75848750,65095574,310-120,310-120,3G,Tablet
260305105041+0100,234,30,234,55233515,63301840,53347949,234-30,234-30,3G,Smartphone
260320051220+0000,234,33,234,72493312,74849295,68994275,234-33,234-33,5G,Tablet
260306141346+0100,206,5,206,40870255,34982737,25454731,206-05,206-05,3G,Smartphone
260305171007+0100,240,16,240,21071228,24370195,19114027,240-16,240-16,5G,Smartphone
260323225428+0100,240,16,240,25527562,27850296,29009575,240-16,240-16,4G,Smartphone
260325171643-0800,310,120,310,73076790,91138126,90651104,310-120,310-120,4G,Smartphone
260226081453+0100,234,15,234,65578222,63275583,60273372,234-15,234-15,4G,IoT Device
260307112031+0100,234,30,234,65582781,64810236,52653423,234-30,234-30,4G,Tablet
260319120238+0200,240,4,240,23202693,21699790,19452047,240-04,240-04,4G,Smartphone
260325014415-0800,310,260,310,95470178,92683521,76498255,310-260,310-260,5G,IoT Device
260228083612+0100,206,1,206,51149266,53815438,51319056,206-01,206-01,4G,Tablet
260304083148-0700,310,410,310,87742409,93722271,91280255,310-410,310-410,3G,IoT Device
260316051649+0200,206,10,206,35287216,52506585,49859193,206-10,206-10,5G,Smartphone
260306234618+0100,206,5,206,32161284,45630198,33841457,206-05,206-05,4G,Smartphone
260225054127+0100,206,10,206,49247389,33617407,32231860,206-10,206-10,3G,Smartphone
260309065601+0100,206,5,206,48660579,38667617,52382588,206-05,206-05,4G,Smartphone
260311094323-0600,310,260,310,97677046,78739255,92777699,310-260,310-260,4G,IoT Device
260306171203+0100,240,7,240,29240226,12560509,16251421,240-07,240-07,4G,Smartphone
260316153655+0100,240,2,240,34669844,13670585,26575612,240-02,240-02,4G,Smartphone
260324112908+0100,240,4,240,20134845,24858527,10621484,240-04,240-04,5G,Tablet
260325022304+0100,234,33,234,66710380,65910347,60700735,234-33,234-33,3G,Smartphone
260320171730+0100,206,10,206,38199486,45544840,47426945,206-10,206-10,4G,IoT Device
260323091255+0200,206,5,206,33166236,35801419,51243289,206-05,206-05,5G,Smartphone
260324222651+0200,240,7,240,15961326,29126605,26860300,240-07,240-07,5G,Smartphone
260326180642-0800,310,480,310,90526394,78487111,79559815,310-480,310-480,4G,IoT Device
260323181338+0200,240,24,240,34746409,33091787,15640214,240-24,240-24,5G,Tablet
260305062410+0100,240,1,240,23358273,27917458,24502076,240-01,240-01,5G,Smartphone
260301225722+0200,206,20,206,52274237,46973223,51544976,206-20,206-20,4G,Smartphone
260318152103+0100,206,5,206,50843003,34276031,40672902,206-05,206-05,5G,Tablet
260320191846-0800,310,120,310,80336372,90694449,99039615,310-120,310-120,4G,Smartphone
260302081859+0200,206,10,206,45343915,40300993,48018395,206-10,206-10,4G,Smartphone
260321212334-0700,310,410,310,96586358,90298015,76184718,310-410,310-410,4G,IoT Device
260309023336-0500,310,410,310,99357914,92338037,67761463,310-410,310-410,5G,IoT Device
260311094338+0100,234,20,234,59824195,53257846,68721968,234-20,234-20,3G,Tablet
260304214332+0000,234,30,234,69975154,51451761,63200134,234-30,234-30,4G,IoT Device
260325165155-0700,310,410,310,84749750,70986485,82355680,310-410,310-410,5G,Smartphone
260304221642-0700,310,480,310,83233413,74285766,77404058,310-480,310-480,4G,IoT Device
260226224123+0100,240,24,240,26416624,22356197,12819692,240-24,240-24,4G,IoT Device
260301205723-0500,310,120,310,76692055,78722725,84420295,310-120,310-120,4G,Tablet
260317185809+0100,206,10,206,30323554,39571100,52756559,206-10,206-10,5G,Smartphone
260308023530-0600,310,410,310,97147957,83337567,69382504,310-410,310-410,3G,Smartphone
260311101504+0000,234,15,234,68129546,69946464,63743853,234-15,234-15,4G,Tablet
260309132208+0100,234,15,234,74532587,68079568,70441450,234-15,234-15,3G,IoT Device
260319191509+0100,240,7,240,21466187,24576629,27997794,240-07,240-07,4G,Smartphone
260319222957+0100,240,5,240,35318300,34223358,25592054,240-05,240-05,3G,IoT Device
260312201930+0200,240,5,240,34064529,14127763,11433327,240-05,240-05,4G,Tablet
260227101139+0100,234,10,234,79320370,64435177,53031561,234-10,234-10,3G,Tablet
260321224039+0100,234,30,234,64154071,71815646,62690632,234-30,234-30,4G,IoT Device
260314061819-0500,310,410,310,70277581,78860341,74577100,310-410,310-410,3G,Smartphone
260322171124-0800,310,260,310,88004672,79335501,99168311,310-260,310-260,5G,Tablet
260318140828-0700,310,410,310,76896993,88400469,96534004,310-410,310-410,5G,Smartphone
260321081306-0700,310,260,310,98935880,77806229,70703751,310-260,310-260,4G,IoT Device
260310185118+0200,240,24,240,29709259,34501103,28724075,240-24,240-24,3G,Tablet
260317062110-0600,310,480,310,85934702,70402626,75019976,310-480,310-480,4G,Smartphone
260308230236-0800,310,260,310,70413533,70872309,95963685,310-260,310-260,5G,Smartphone
260314102039+0200,206,1,206,45903491,30211012,40260158,206-01,206-01,5G,Smartphone
260318021414+0100,234,15,234,50758462,56987513,72629207,234-15,234-15,5G,Smartphone
260325025135+0200,206,10,206,57025517,44423944,43135922,206-10,206-10,4G,Smartphone
260226004833-0700,310,480,310,98399490,89033878,73766397,310-480,310-480,4G,IoT Device
260320012122+0200,240,7,240,14967203,33971819,10326429,240-07,240-07,5G,Tablet
260308073419+0100,206,5,206,33019271,34070759,33459829,206-05,206-05,5G,Tablet
260323040512+0200,240,1,240,11363332,11699941,10773686,240-01,240-01,5G,Tablet
260227114424+0000,234,15,234,59319209,63853717,63794757,234-15,234-15,5G,Tablet
260316163017+0200,240,8,240,39886359,23122535,14722397,240-08,240-08,5G,Smartphone
260326204835+0200,240,2,240,36383909,31191189,20984512,240-02,240-02,5G,IoT Device
260318220105+0000,234,20,234,54197439,50985328,71973588,234-20,234-20,5G,Smartphone
260319182434+0100,234,10,234,61734734,68734589,64155130,234-10,234-10,3G,Smartphone
260317065248+0200,240,16,240,25672655,12701789,15356753,240-16,240-16,4G,Smartphone
260321184647+0100,240,8,240,15490409,21976154,18616036,240-08,240-08,5G,IoT Device
260301173851+0100,206,20,206,49685931,44085326,43013372,206-20,206-20,5G,Smartphone
260226010924+0200,240,16,240,11774069,11961396,16799327,240-16,240-16,4G,Smartphone
260304071424+0100,206,5,206,54218197,47023060,33669475,206-05,206-05,4G,Tablet
260310112352+0200,240,24,240,13549509,24319420,10922423,240-24,240-24,5G,IoT Device
260304101007+0200,240,4,240,10494272,15694738,18619904,240-04,240-04,5G,Tablet
260304024104+0000,234,15,234,51842766,74689347,53873526,234-15,234-15,5G,Smartphone
260301065128-0700,310,260,310,97157914,72502967,66038192,310-260,310-260,3G,IoT Device
260321131934+0000,234,10,234,76415323,64243396,54103018,234-10,234-10,3G,Smartphone
260314094431+0100,234,15,234,50632862,55150883,59919891,234-15,234-15,4G,IoT Device
260304043152+0100,234,38,234,67786408,50535050,76048865,234-38,234-38,3G,Tablet
260309114325+0200,206,10,206,52924141,36941553,29825692,206-10,206-10,5G,Smartphone
260315204031-0500,310,260,310,78714362,70202213,88276919,310-260,310-260,4G,IoT Device
260226114300+0100,240,24,240,18713145,14937956,16070925,240-24,240-24,5G,Smartphone
260320154422-0600,310,480,310,83560967,89365084,80615491,310-480,310-480,4G,Smartphone
260309075424+0200,240,4,240,16510168,24953472,11319952,240-04,240-04,5G,Smartphone
260319170823+0000,234,10,234,70662222,74445329,70560416,234-10,234-10,3G,Smartphone
260306022925+0000,234,38,234,61941945,56892381,69733767,234-38,234-38,3G,Tablet
260324123426-0700,310,410,310,78692210,88193679,67321616,310-410,310-410,4G,Tablet
260313191224+0100,206,5,206,55335374,38241077,31467553,206-05,206-05,4G,Smartphone
260304173325+0200,206,5,206,46656855,43471718,31646727,206-05,206-05,5G,Smartphone
260324175747+0200,240,24,240,25886431,20687151,15071576,240-24,240-24,4G,Smartphone
260313033704-0700,310,480,310,77042529,94152323,74366653,310-480,310-480,4G,IoT Device
260305031509+0100,240,7,240,26530194,11390742,24476122,240-07,240-07,5G,Smartphone
260323065801-0800,310,260,310,74529032,83573800,76536086,310-260,310-260,5G,Tablet
260311110726+0200,240,16,240,16331820,29762969,18454107,240-16,240-16,5G,Tablet
260306041520+0100,206,1,206,58049957,39564366,46710251,206-01,206-01,4G,Smartphone
260325044255+0100,240,5,240,19428345,23429600,13721095,240-05,240-05,5G,Smartphone
260319114247-0500,310,480,310,84605332,80055266,74208469,310-480,310-480,4G,Smartphone
260317224840+0100,206,20,206,48471010,44810265,25663465,206-20,206-20,5G,Smartphone
260324125104+0200,240,5,240,35927874,27987397,22405849,240-05,240-05,5G,Smartphone
260308120212+0200,206,5,206,49513615,37394541,41003973,206-05,206-05,5G,Smartphone
260306080127+0200,240,16,240,37150071,12252964,22339407,240-16,240-16,5G,Smartphone
260311012859+0000,234,33,234,58959337,64254116,69868925,234-33,234-33,4G,Tablet
260319221959+0100,206,1,206,57123327,31566684,37992639,206-01,206-01,5G,Tablet
260308045204-0600,310,480,310,76268606,72053271,69679376,310-480,310-480,4G,Smartphone
260319073943-0600,310,120,310,79795771,75292710,67027159,310-120,310-120,5G,Tablet
260305222955+0100,206,1,206,48837833,47200997,49914137,206-01,206-01,4G,IoT Device
260308112641+0000,234,10,234,75994976,51556299,53839890,234-10,234-10,4G,Tablet
260313142522-0500,310,260,310,87033650,92138243,87741788,310-260,310-260,4G,Smartphone
260304191407+0200,206,10,206,37326342,40940877,51946511,206-10,206-10,4G,Smartphone
260310214525-0600,310,410,310,97612548,93629566,68945918,310-410,310-410,4G,IoT Device
260302034953+0200,206,20,206,46723964,38347325,42373503,206-20,206-20,5G,Smartphone
260302142828+0100,234,38,234,62983940,56191426,55562840,234-38,234-38,3G,Smartphone
260312191200-0600,310,120,310,82487917,84556863,65829284,310-120,310-120,4G,IoT Device
260325102944+0000,234,15,234,74870250,71879612,72190719,234-15,234-15,3G,Tablet
260309105257+0100,206,10,206,41302260,37788906,26039524,206-10,206-10,4G,Smartphone
260227025349-0800,310,480,310,95424047,91865322,84487050,310-480,310-480,5G,Tablet
260312060516+0200,240,5,240,33320658,21191273,29590038,240-05,240-05,4G,Tablet
260316203842+0100,240,24,240,36388131,25811418,11144743,240-24,240-24,5G,Smartphone
260225102934+0000,234,30,234,70209074,72360856,53924967,234-30,234-30,3G,Tablet
260313034130-0500,310,480,310,88612070,83399633,83703320,310-480,310-480,3G,Smartphone
260321062403+0200,240,1,240,34153629,30304428,28736430,240-01,240-01,4G,Smartphone
260324145719-0500,310,260,310,89931319,92018343,92063520,310-260,310-260,4G,Tablet
260302200904+0200,240,24,240,36974625,23001870,23696048,240-24,240-24,3G,Smartphone
260305022602+0200,206,5,206,43281171,38009644,39561707,206-05,206-05,5G,Smartphone
260325203916+0200,240,1,240,35399904,22449614,29073134,240-01,240-01,5G,Smartphone
260326185541-0700,310,260,310,73038788,74172685,66093202,310-260,310-260,4G,Smartphone
260316163859+0200,240,8,240,25020472,10351818,19943275,240-08,240-08,4G,Tablet
260227211650-0600,310,480,310,78578528,80140891,70036742,310-480,310-480,3G,Smartphone
260226182146+0100,206,10,206,48580061,37887018,31536681,206-10,206-10,5G,Smartphone
260227132939+0100,234,20,234,76378279,72904669,54471511,234-20,234-20,4G,Smartphone
260314012237+0200,206,10,206,33151456,38434315,48110274,206-10,206-10,4G,Smartphone
260323221235+0100,240,16,240,33143370,30446454,12330021,240-16,240-16,5G,Smartphone
260303101050+0100,206,1,206,42130136,31756908,32987303,206-01,206-01,5G,Smartphone
260305050855-0500,310,410,310,78224535,93709175,92168216,310-410,310-410,4G,IoT Device
260324012752+0200,206,20,206,30476675,39465559,45039223,206-20,206-20,5G,Smartphone
260302110543+0100,206,20,206,34612750,36479647,52401234,206-20,206-20,4G,Smartphone
260325221305+0100,234,20,234,71556501,62417753,63449087,234-20,234-20,3G,Smartphone
260324224500+0100,234,38,234,54442891,50248605,53320427,234-38,234-38,3G,IoT Device
260314015852-0700,310,410,310,79770048,92927520,68858077,310-410,310-410,4G,Smartphone
260308141946+0000,234,30,234,58225882,63697229,56509085,234-30,234-30,3G,Smartphone
260312023152+0200,240,7,240,21295608,15129015,28630718,240-07,240-07,5G,Smartphone
260228001738+0000,234,15,234,58421312,59068583,54937161,234-15,234-15,4G,Tablet
260307071113+0100,240,2,240,24272737,34756932,18969260,240-02,240-02,5G,Tablet
260326033459+0100,206,1,206,33310378,44879799,31458214,206-01,206-01,5G,Smartphone
260320140653+0200,240,16,240,17384108,31936658,25896653,240-16,240-16,4G,IoT Device
260307180839+0200,240,1,240,28145797,30948542,11335182,240-01,240-01,4G,Smartphone
260302154129-0600,310,480,310,72659979,75064628,80958174,310-480,310-480,4G,Smartphone
260227153936-0500,310,260,310,96150169,74923595,74662235,310-260,310-260,5G,Tablet
260318112354-0600,310,260,310,73360477,80834880,87096908,310-260,310-260,4G,IoT Device
260308113336+0000,234,38,234,71749197,60828152,51651534,234-38,234-38,4G,Smartphone
260319063043+0200,206,20,206,54348076,44336901,35004694,206-20,206-20,5G,Smartphone
260227195117+0100,240,16,240,31559828,15492102,17609093,240-16,240-16,5G,Smartphone
260307210603+0100,206,10,206,38983688,54854562,45460128,206-10,206-10,5G,Tablet
260227164851+0200,240,2,240,27985663,23591829,19684329,240-02,240-02,4G,IoT Device
260228041952+0100,206,1,206,34510630,34295166,29484197,206-01,206-01,5G,Tablet
260314234445+0200,206,1,206,45365286,40202072,53570464,206-01,206-01,5G,IoT Device
260225105043-0700,310,480,310,90396261,71509318,66766695,310-480,310-480,5G,Smartphone
260318195052+0200,206,1,206,49470282,36642873,29993466,206-01,206-01,4G,Tablet
260314054618+0000,234,10,234,53352264,74262762,73377716,234-10,234-10,4G,Tablet
260302040005-0600,310,120,310,98150475,71774326,92282850,310-120,310-120,4G,Smartphone
260311210034+0100,240,16,240,23718986,26119536,11230380,240-16,240-16,5G,Tablet
260305083910+0200,240,2,240,32255140,34802100,11555485,240-02,240-02,5G,Smartphone
260307215812+0100,240,5,240,24855165,24367900,10166984,240-05,240-05,4G,Smartphone
260314213003+0200,206,20,206,46372055,43089138,30291737,206-20,206-20,4G,Tablet
260301033045+0000,234,38,234,75096623,58383294,55170602,234-38,234-38,4G,Tablet
260307010924+0000,234,38,234,59933289,68975258,65783632,234-38,234-38,5G,Smartphone
260310065514+0100,206,20,206,53876612,30640855,43653980,206-20,206-20,5G,Tablet
260306021625+0200,206,10,206,37221972,43267811,52536760,206-10,206-10,3G,Smartphone
260311105050+0000,234,38,234,76040610,74106017,58284539,234-38,234-38,4G,Tablet
260326032632+0000,234,10,234,50349701,59493413,69405934,234-10,234-10,3G,IoT Device
260326024458+0100,240,1,240,17030655,20712302,16626388,240-01,240-01,5G,Smartphone
260308084312+0200,240,1,240,19708242,13087532,14000731,240-01,240-01,5G,Smartphone
260308004617+0200,206,10,206,38371951,51522332,30091944,206-10,206-10,5G,IoT Device
260314202149+0200,240,7,240,33742670,25654641,29587382,240-07,240-07,5G,Smartphone
260325160724+0100,234,30,234,63592686,62313078,50868735,234-30,234-30,3G,Tablet
260310053852+0100,234,10,234,65828041,63678257,55653939,234-10,234-10,4G,Smartphone
260321153655+0100,206,1,206,45179056,50311824,51928564,206-01,206-01,4G,Smartphone
260317063015+0100,240,8,240,10796234,20069750,13433513,240-08,240-08,5G,Smartphone
260304081255+0100,234,15,234,65591373,68733813,69635477,234-15,234-15,4G,IoT Device
260320180543+0100,240,2,240,31395405,11638762,20000472,240-02,240-02,5G,IoT Device
260314131033+0000,234,33,234,54698070,62002901,57380364,234-33,234-33,3G,Smartphone
260313092305+0200,240,5,240,13711487,34164099,21106316,240-05,240-05,5G,Smartphone
260318030813+0000,234,30,234,60809845,71476042,68046256,234-30,234-30,4G,Smartphone
260228084222+0200,206,5,206,35908698,43627132,37832883,206-05,206-05,3G,Tablet
260302014326+0200,206,1,206,46421841,50273430,41348174,206-01,206-01,5G,Tablet
260326020351+0100,240,1,240,34927582,17862904,12779776,240-01,240-01,3G,Tablet
260228061425-0800,310,480,310,96298403,89310530,75745536,310-480,310-480,4G,Smartphone
260312093849+0200,240,24,240,12402910,14632507,22702056,240-24,240-24,5G,Smartphone
260310105515+0100,234,30,234,57002534,54255035,66064109,234-30,234-30,3G,Smartphone
260307102012+0000,234,30,234,61590580,57402354,77105219,234-30,234-30,3G,Smartphone
260305224017+0200,206,10,206,44052819,40971998,37853948,206-10,206-10,5G,Smartphone
260228133148+0000,234,15,234,65484332,68458422,73138241,234-15,234-15,4G,IoT Device
260307124524+0200,240,8,240,26382537,23428518,24940682,240-08,240-08,5G,Tablet
260312170946+0200,240,5,240,15582974,33197448,28128028,240-05,240-05,4G,Smartphone
260310052623-0800,310,120,310,81133437,79790294,91273418,310-120,310-120,3G,Smartphone
260227021932+0200,240,8,240,19208693,27282263,17289414,240-08,240-08,5G,Smartphone
260225181317-0700,310,480,310,93546042,73450425,94254864,310-480,310-480,4G,Smartphone
260317093002+0100,240,8,240,31596431,28089815,12247269,240-08,240-08,5G,Tablet
260312132833+0100,234,20,234,50144299,56791207,50216764,234-20,234-20,4G,Smartphone
260313210305+0200,206,5,206,59729263,54228323,53265250,206-05,206-05,4G,Tablet
260321002040+0200,240,5,240,17268102,32743546,11739094,240-05,240-05,5G,Smartphone
260316070618+0100,234,38,234,70635749,73937728,62302581,234-38,234-38,3G,Tablet
260319045247+0100,206,10,206,41031120,31246274,50005488,206-10,206-10,4G,Tablet
260314202047+0100,240,2,240,29141294,23519740,25837479,240-02,240-02,5G,Smartphone
260303060730+0200,240,16,240,37207410,11153689,14739571,240-16,240-16,5G,IoT Device
260314093902+0200,240,1,240,11908053,34239114,11265547,240-01,240-01,5G,Smartphone
260308011952+0100,240,2,240,15717463,27911006,10829886,240-02,240-02,4G,Smartphone
260304225117+0100,240,4,240,28713291,29613556,14187324,240-04,240-04,3G,Tablet
260314234645+0000,234,38,234,63472712,55767925,69868402,234-38,234-38,3G,IoT Device
260307122757+0100,206,20,206,41455429,50887193,40992753,206-20,206-20,4G,Tablet
260321115106-0800,310,260,310,99105200,83303718,88549766,310-260,310-260,5G,IoT Device
260324152442+0200,240,2,240,12141036,31600531,27017995,240-02,240-02,5G,Smartphone
260306112714-0500,310,480,310,74660469,78709467,95281687,310-480,310-480,4G,IoT Device
260302134508+0000,234,30,234,72235180,64053706,61876115,234-30,234-30,4G,Smartphone
260309150532+0200,206,5,206,55885684,50471022,43819092,206-05,206-05,5G,Smartphone
260309183253+0200,206,10,206,44993347,37626134,49773372,206-10,206-10,5G,Tablet
260313172950-0600,310,410,310,85569095,90019414,82771987,310-410,310-410,5G,Smartphone
260302164016+0100,206,20,206,47734514,36457176,43589397,206-20,206-20,3G,Tablet
260323010810+0100,234,20,234,58394640,62927557,53203386,234-20,234-20,3G,IoT Device
260301041554+0100,206,10,206,56511343,37880975,45752290,206-10,206-10,5G,Tablet
260309083213+0000,234,30,234,70394608,58129956,63446531,234-30,234-30,3G,Smartphone
260311174926+0100,234,10,234,64625660,70637218,62499433,234-10,234-10,3G,Tablet
260320225940+0100,206,1,206,57517886,50755198,30221733,206-01,206-01,5G,Smartphone
260305075115+0100,206,5,206,30347364,35958650,25197246,206-05,206-05,5G,Tablet
260320120535+0200,206,5,206,48176554,46944606,28229891,206-05,206-05,5G,IoT Device
260313134547+0100,240,5,240,14078825,34282162,23793376,240-05,240-05,4G,Smartphone
260305025025+0200,206,1,206,44552611,38101522,34025949,206-01,206-01,5G,Tablet
260313081353+0000,234,38,234,64354119,66727431,52625545,234-38,234-38,3G,Smartphone
260313112004+0200,206,20,206,35565783,54475898,29690569,206-20,206-20,5G,Smartphone
260319035219+0200,206,20,206,59768657,43947174,33788975,206-20,206-20,4G,Smartphone
260306001838-0500,310,410,310,92190238,91603990,76251952,310-410,310-410,4G,IoT Device
260304231114-0500,310,480,310,81229521,92721222,95078165,310-480,310-480,4G,Smartphone
260310060526+0100,234,20,234,56714787,53158088,55642612,234-20,234-20,4G,Smartphone
260303090421-0700,310,410,310,72578984,84294800,98135110,310-410,310-410,4G,IoT Device
260322215455+0000,234,38,234,61467105,73315115,64129703,234-38,234-38,3G,IoT Device
260302012801+0100,206,5,206,50073406,38761738,37012738,206-05,206-05,5G,Smartphone
260321114206+0000,234,15,234,65465313,66222063,71342335,234-15,234-15,3G,Smartphone
260313011208+0200,206,1,206,43817537,52605934,33242094,206-01,206-01,5G,Smartphone
260306185927+0100,206,20,206,43976374,39192721,25270595,206-20,206-20,5G,Smartphone
260314061947+0000,234,20,234,55886400,51182211,71279325,234-20,234-20,3G,Tablet
260301033503+0100,206,20,206,42701919,44248549,47593794,206-20,206-20,4G,Tablet
260324152825+0100,206,10,206,34481220,48605431,36065226,206-10,206-10,4G,Smartphone
260318025914+0000,234,30,234,65364803,54180909,76929705,234-30,234-30,3G,IoT Device
260318100952+0100,206,1,206,50844868,44774510,27752653,206-01,206-01,3G,Smartphone
260311182214+0100,240,5,240,22345929,30491566,24594075,240-05,240-05,5G,IoT Device
260315215907+0000,234,20,234,60862446,73680213,66458527,234-20,234-20,4G,IoT Device
260316021020-0600,310,480,310,97062069,90481286,78985234,310-480,310-480,5G,Smartphone
260309040046+0200,240,8,240,16582583,17460838,22441439,240-08,240-08,5G,Smartphone
260310172028-0800,310,120,310,90578118,79147441,84250467,310-120,310-120,4G,Smartphone
260323033425+0200,206,10,206,32551188,40639776,50312829,206-10,206-10,4G,Smartphone
260319001352-0600,310,260,310,91182839,92935739,65904544,310-260,310-260,4G,IoT Device
260322140212+0200,240,24,240,34500313,20281502,25783462,240-24,240-24,5G,Smartphone
260303144752-0800,310,120,310,93208105,77769775,65242188,310-120,310-120,5G,Smartphone
260311220918+0100,206,20,206,38500359,45226429,49603194,206-20,206-20,5G,Smartphone
260307050838+0000,234,20,234,52562044,66961179,72626290,234-20,234-20,5G,IoT Device
260320173220+0100,206,5,206,41082763,42113349,52100272,206-05,206-05,4G,Smartphone
260226110221+0200,240,24,240,34983382,18125631,11745572,240-24,240-24,4G,Smartphone
260225134058+0100,240,2,240,32539137,33897803,13349009,240-02,240-02,4G,IoT Device
260310074110+0200,240,8,240,24071084,13511187,22832733,240-08,240-08,5G,Smartphone
260303033745-0500,310,120,310,96831162,93770510,70794870,310-120,310-120,4G,Tablet
260323130624+0100,240,8,240,12965282,19906663,21229900,240-08,240-08,5G,Smartphone
260227210954+0100,206,10,206,54450344,49610003,41946983,206-10,206-10,3G,IoT Device
260308054116+0100,234,30,234,79686306,52958971,53277828,234-30,234-30,3G,IoT Device
260226151449+0200,206,1,206,54530873,31603218,37136210,206-01,206-01,5G,Smartphone
260309230023+0200,206,20,206,59280859,35330130,42634100,206-20,206-20,4G,Smartphone
260225024432+0100,206,1,206,41231438,34917714,27662524,206-01,206-01,4G,Smartphone
260314212434+0200,206,5,206,37516855,38999997,45573180,206-05,206-05,4G,Smartphone
260225083848-0700,310,410,310,74851417,74236337,83841776,310-410,310-410,5G,Smartphone
260326172554+0200,206,5,206,38764910,39145784,38986455,206-05,206-05,4G,Smartphone
260311095416+0200,240,5,240,39510415,21992917,20770379,240-05,240-05,3G,Tablet
260319000635+0100,206,1,206,50372569,46940707,27170102,206-01,206-01,4G,Smartphone
260308023616-0800,310,410,310,89540387,71231461,97306797,310-410,310-410,3G,IoT Device
260320065106+0200,240,8,240,25562977,25657209,14193947,240-08,240-08,4G,Tablet
260316075342+0100,240,2,240,21032663,31766803,22552463,240-02,240-02,5G,Smartphone
260312235534-0600,310,410,310,84899496,70063114,85171784,310-410,310-410,5G,Tablet
260310064954+0200,240,2,240,37670515,23029319,13381379,240-02,240-02,5G,IoT Device
260324161702+0100,240,24,240,24234478,24937413,23482313,240-24,240-24,5G,Smartphone
260322210759+0200,206,5,206,45706679,40398098,30535424,206-05,206-05,5G,Smartphone
260301064611-0700,310,260,310,94476607,85799961,82744693,310-260,310-260,5G,IoT Device
260307150357+0100,240,16,240,16068771,22575687,20637613,240-16,240-16,4G,Tablet
260304122159+0100,234,10,234,58729882,62817854,72506994,234-10,234-10,3G,IoT Device
260313162421+0100,206,1,206,33637547,48235595,32960397,206-01,206-01,5G,Smartphone
260320104906-0800,310,260,310,78613510,90627864,93816527,310-260,310-260,4G,IoT Device
260303055252-0700,310,120,310,88281433,74771490,91257003,310-120,310-120,3G,IoT Device
