Timestamp,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI,Network_Type,Device_Type
260310062834+0100,234,33,23433,73494632,58680258,69949693,234-33-9372,234-33-9372-22,3G,IoT Device
260307065356+0100,240,16,24016,20480737,33108572,13029826,240-16-8564,240-16-8564-80,4G,Smartphone
260319023502+0100,234,33,23433,63783811,73802058,71730470,234-33-5279,234-33-5279-50,4G,Smartphone
260301000642+0100,206,10,20610,35430089,30481676,52521055,206-10-6368,206-10-6368-57,5G,Smartphone
260306154325+0100,234,30,23430,70409152,61644175,57680680,234-30-6966,234-30-6966-72,4G,Smartphone
260310134009+0100,240,16,24016,35517908,28013711,10503786,240-16-3625,240-16-3625-33,4G,Smartphone
260305185446+0200,240,16,24016,21600412,33368457,29754910,240-16-8883,240-16-8883-73,5G,Smartphone
260304124253-0500,310,480,310480,76494429,75172879,95027821,310-480-6740,310-480-6740-91,3G,IoT Device
260321113951+0100,234,38,23438,62972579,70430648,76602831,234-38-2390,234-38-2390-67,3G,IoT Device
260302183826+0200,206,05,20605,57496153,47954312,54494620,206-05-5370,206-05-5370-89,5G,Smartphone
260312010402+0000,234,30,23430,73591368,54457535,66084024,234-30-4562,234-30-4562-67,4G,Tablet
260227184744+0200,240,24,24024,17049459,15784867,27350362,240-24-3253,240-24-3253-42,4G,Smartphone
260326015828+0100,240,04,24004,36738170,13118564,19689308,240-04-3387,240-04-3387-25,3G,Smartphone
260226125938+0100,240,07,24007,22723485,24681234,12500908,240-07-6231,240-07-6231-93,4G,IoT Device
260305154156+0000,234,38,23438,50504806,62324014,75937763,234-38-1754,234-38-1754-65,3G,IoT Device
260310001341+0200,206,20,20620,56939200,49842812,39386607,206-20-9982,206-20-9982-35,4G,Smartphone
260319235613+0200,206,20,20620,40547989,33951992,40454186,206-20-2270,206-20-2270-82,4G,Smartphone
260226144737-0800,310,410,310410,97218105,93727444,82739141,310-410-2478,310-410-2478-95,4G,Smartphone
260313161650+0100,234,15,23415,59343101,65770673,55960116,234-15-2724,234-15-2724-80,3G,Smartphone
260320001952+0200,206,10,20610,35972697,45563278,54726159,206-10-1082,206-10-1082-17,3G,Smartphone
260228223552+0100,240,08,24008,36757940,29041703,27512157,240-08-4046,240-08-4046-64,3G,Tablet
260320221710-0800,310,260,310260,99944037,79957946,79316719,310-260-7752,310-260-7752-54,3G,Smartphone
260319173206+0100,234,20,23420,54627147,68125839,51591582,234-20-9585,234-20-9585-40,3G,IoT Device
260312020058+0100,234,10,23410,53346379,52796247,53359371,234-10-8299,234-10-8299-66,5G,Tablet
260318114447-0800,310,120,310120,72648783,80720894,72448667,310-120-1312,310-120-1312-28,4G,Smartphone
260301131151+0000,234,38,23438,59658496,72734416,70872222,234-38-3999,234-38-3999-54,5G,Tablet
260306220544+0200,206,01,20601,41424197,34915990,26533592,206-01-4330,206-01-4330-98,5G,Smartphone
260308205315+0100,234,10,23410,78920163,57550696,50688241,234-10-1544,234-10-1544-17,3G,Tablet
260314212631+0200,240,24,24024,17342888,17426346,20325211,240-24-8511,240-24-8511-58,5G,Tablet
260318081510+0000,234,10,23410,68672489,68221075,65138001,234-10-1249,234-10-1249-14,4G,Tablet
260308031040+0000,234,10,23410,78247923,55439262,57571549,234-10-3801,234-10-3801-85,4G,IoT Device
260314141332+0100,240,05,24005,29091634,25560867,25785520,240-05-8068,240-05-8068-99,5G,Smartphone
260314234406+0100,206,20,20620,31811078,35960349,43495197,206-20-9466,206-20-9466-15,5G,Tablet
260318172206+0200,206,05,20605,34381688,54056498,39727264,206-05-4746,206-05-4746-27,5G,Smartphone
260312192427-0700,310,260,310260,92944084,70768992,75864866,310-260-2691,310-260-2691-41,4G,Smartphone
260301122131+0200,240,02,24002,28695859,22367304,24015150,240-02-8695,240-02-8695-48,4G,Smartphone
260314061239-0800,310,120,310120,82647632,75612811,95441610,310-120-7277,310-120-7277-39,4G,IoT Device
260225153542+0100,206,05,20605,52079319,50159003,44156011,206-05-7313,206-05-7313-27,4G,Tablet
260309111729-0700,310,260,310260,93146818,88915152,83022957,310-260-4293,310-260-4293-81,4G,Smartphone
260323062320-0700,310,480,310480,93412314,70265728,87282855,310-480-7576,310-480-7576-85,4G,IoT Device
260318060706+0000,234,20,23420,58315203,55281909,63940393,234-20-4037,234-20-4037-61,4G,Smartphone
260327003631+0200,240,08,24008,37368520,32076853,19373771,240-08-6061,240-08-6061-37,5G,Smartphone
260306115143+0200,206,20,20620,32078542,51666281,52763438,206-20-5255,206-20-5255-44,5G,Tablet
260313111637+0200,240,04,24004,37048998,31056967,12914021,240-04-8197,240-04-8197-78,3G,IoT Device
260315091255-0600,310,120,310120,90398535,75848750,65095574,310-120-4251,310-120-4251-25,3G,Tablet
260305105041+0100,234,30,23430,55233515,63301840,53347949,234-30-4638,234-30-4638-55,3G,Smartphone
260320051220+0000,234,33,23433,72493312,74849295,68994275,234-33-3996,234-33-3996-21,5G,Tablet
260306141346+0100,206,05,20605,40870255,34982737,25454731,206-05-6795,206-05-6795-61,3G,Smartphone
260305171007+0100,240,16,24016,21071228,24370195,19114027,240-16-3859,240-16-3859-61,5G,Smartphone
260323225428+0100,240,16,24016,25527562,27850296,29009575,240-16-4465,240-16-4465-85,4G,Smartphone
260325171643-0800,310,120,310120,73076790,91138126,90651104,310-120-9572,310-120-9572-70,4G,Smartphone
260226081453+0100,234,15,23415,65578222,63275583,60273372,234-15-1505,234-15-1505-75,4G,IoT Device
260307112031+0100,234,30,23430,65582781,64810236,52653423,234-30-7568,234-30-7568-48,4G,Tablet
260319120238+0200,240,04,24004,23202693,21699790,19452047,240-04-7228,240-04-7228-38,4G,Smartphone
260325014415-0800,310,260,310260,95470178,92683521,76498255,310-260-5891,310-260-5891-52,5G,IoT Device
260228083612+0100,206,01,20601,51149266,53815438,51319056,206-01-6377,206-01-6377-74,4G,Tablet
260304083148-0700,310,410,310410,87742409,93722271,91280255,310-410-8743,310-410-8743-84,3G,IoT Device
260316051649+0200,206,10,20610,35287216,52506585,49859193,206-10-8722,206-10-8722-10,5G,Smartphone
260306234618+0100,206,05,20605,32161284,45630198,33841457,206-05-4193,206-05-4193-49,4G,Smartphone
260225054127+0100,206,10,20610,49247389,33617407,32231860,206-10-4405,206-10-4405-50,3G,Smartphone
260309065601+0100,206,05,20605,48660579,38667617,52382588,206-05-1359,206-05-1359-38,4G,Smartphone
260311094323-0600,310,260,310260,97677046,78739255,92777699,310-260-1475,310-260-1475-37,4G,IoT Device
260306171203+0100,240,07,24007,29240226,12560509,16251421,240-07-1819,240-07-1819-59,4G,Smartphone
260316153655+0100,240,02,24002,34669844,13670585,26575612,240-02-2408,240-02-2408-16,4G,Smartphone
260324112908+0100,240,04,24004,20134845,24858527,10621484,240-04-3328,240-04-3328-73,5G,Tablet
260325022304+0100,234,33,23433,66710380,65910347,60700735,234-33-6416,234-33-6416-11,3G,Smartphone
260320171730+0100,206,10,20610,38199486,45544840,47426945,206-10-3516,206-10-3516-12,4G,IoT Device
260323091255+0200,206,05,20605,33166236,35801419,51243289,206-05-5860,206-05-5860-95,5G,Smartphone
260324222651+0200,240,07,24007,15961326,29126605,26860300,240-07-9378,240-07-9378-94,5G,Smartphone
260326180642-0800,310,480,310480,90526394,78487111,79559815,310-480-5006,310-480-5006-50,4G,IoT Device
260323181338+0200,240,24,24024,34746409,33091787,15640214,240-24-9373,240-24-9373-82,5G,Tablet
260305062410+0100,240,01,24001,23358273,27917458,24502076,240-01-6698,240-01-6698-35,5G,Smartphone
260301225722+0200,206,20,20620,52274237,46973223,51544976,206-20-4998,206-20-4998-39,4G,Smartphone
260318152103+0100,206,05,20605,50843003,34276031,40672902,206-05-3496,206-05-3496-22,5G,Tablet
260320191846-0800,310,120,310120,80336372,90694449,99039615,310-120-8547,310-120-8547-74,4G,Smartphone
260302081859+0200,206,10,20610,45343915,40300993,48018395,206-10-4662,206-10-4662-87,4G,Smartphone
260321212334-0700,310,410,310410,96586358,90298015,76184718,310-410-5656,310-410-5656-61,4G,IoT Device
260309023336-0500,310,410,310410,99357914,92338037,67761463,310-410-3800,310-410-3800-25,5G,IoT Device
260311094338+0100,234,20,23420,59824195,53257846,68721968,234-20-9861,234-20-9861-80,3G,Tablet
260304214332+0000,234,30,23430,69975154,51451761,63200134,234-30-9869,234-30-9869-95,4G,IoT Device
260325165155-0700,310,410,310410,84749750,70986485,82355680,310-410-7913,310-410-7913-81,5G,Smartphone
260304221642-0700,310,480,310480,83233413,74285766,77404058,310-480-7370,310-480-7370-48,4G,IoT Device
260226224123+0100,240,24,24024,26416624,22356197,12819692,240-24-4880,240-24-4880-91,4G,IoT Device
260301205723-0500,310,120,310120,76692055,78722725,84420295,310-120-6504,310-120-6504-16,4G,Tablet
260317185809+0100,206,10,20610,30323554,39571100,52756559,206-10-4790,206-10-4790-72,5G,Smartphone
260308023530-0600,310,410,310410,97147957,83337567,69382504,310-410-2025,310-410-2025-50,3G,Smartphone
260311101504+0000,234,15,23415,68129546,69946464,63743853,234-15-7488,234-15-7488-27,4G,Tablet
260309132208+0100,234,15,23415,74532587,68079568,70441450,234-15-5830,234-15-5830-59,3G,IoT Device
260319191509+0100,240,07,24007,21466187,24576629,27997794,240-07-9664,240-07-9664-79,4G,Smartphone
260319222957+0100,240,05,24005,35318300,34223358,25592054,240-05-9055,240-05-9055-78,3G,IoT Device
260312201930+0200,240,05,24005,34064529,14127763,11433327,240-05-3073,240-05-3073-96,4G,Tablet
260227101139+0100,234,10,23410,79320370,64435177,53031561,234-10-3222,234-10-3222-48,3G,Tablet
260321224039+0100,234,30,23430,64154071,71815646,62690632,234-30-5035,234-30-5035-21,4G,IoT Device
260314061819-0500,310,410,310410,70277581,78860341,74577100,310-410-5085,310-410-5085-47,3G,Smartphone
260322171124-0800,310,260,310260,88004672,79335501,99168311,310-260-7917,310-260-7917-27,5G,Tablet
260318140828-0700,310,410,310410,76896993,88400469,96534004,310-410-6744,310-410-6744-24,5G,Smartphone
260321081306-0700,310,260,310260,98935880,77806229,70703751,310-260-4834,310-260-4834-37,4G,IoT Device
260310185118+0200,240,24,24024,29709259,34501103,28724075,240-24-8566,240-24-8566-27,3G,Tablet
260317062110-0600,310,480,310480,85934702,70402626,75019976,310-480-5190,310-480-5190-83,4G,Smartphone
260308230236-0800,310,260,310260,70413533,70872309,95963685,310-260-1918,310-260-1918-29,5G,Smartphone
260314102039+0200,206,01,20601,45903491,30211012,40260158,206-01-4104,206-01-4104-14,5G,Smartphone
260318021414+0100,234,15,23415,50758462,56987513,72629207,234-15-7669,234-15-7669-16,5G,Smartphone
260325025135+0200,206,10,20610,57025517,44423944,43135922,206-10-6174,206-10-6174-22,4G,Smartphone
260226004833-0700,310,480,310480,98399490,89033878,73766397,310-480-5182,310-480-5182-71,4G,IoT Device
260320012122+0200,240,07,24007,14967203,33971819,10326429,240-07-1714,240-07-1714-16,5G,Tablet
260308073419+0100,206,05,20605,33019271,34070759,33459829,206-05-4265,206-05-4265-72,5G,Tablet
260323040512+0200,240,01,24001,11363332,11699941,10773686,240-01-1379,240-01-1379-84,5G,Tablet
260227114424+0000,234,15,23415,59319209,63853717,63794757,234-15-8119,234-15-8119-25,5G,Tablet
260316163017+0200,240,08,24008,39886359,23122535,14722397,240-08-7145,240-08-7145-83,5G,Smartphone
260326204835+0200,240,02,24002,36383909,31191189,20984512,240-02-9140,240-02-9140-43,5G,IoT Device
260318220105+0000,234,20,23420,54197439,50985328,71973588,234-20-7513,234-20-7513-24,5G,Smartphone
260319182434+0100,234,10,23410,61734734,68734589,64155130,234-10-9155,234-10-9155-64,3G,Smartphone
260317065248+0200,240,16,24016,25672655,12701789,15356753,240-16-9761,240-16-9761-31,4G,Smartphone
260321184647+0100,240,08,24008,15490409,21976154,18616036,240-08-1246,240-08-1246-14,5G,IoT Device
260301173851+0100,206,20,20620,49685931,44085326,43013372,206-20-5528,206-20-5528-46,5G,Smartphone
260226010924+0200,240,16,24016,11774069,11961396,16799327,240-16-5254,240-16-5254-12,4G,Smartphone
260304071424+0100,206,05,20605,54218197,47023060,33669475,206-05-2720,206-05-2720-86,4G,Tablet
260310112352+0200,240,24,24024,13549509,24319420,10922423,240-24-9583,240-24-9583-52,5G,IoT Device
260304101007+0200,240,04,24004,10494272,15694738,18619904,240-04-3126,240-04-3126-35,5G,Tablet
260304024104+0000,234,15,23415,51842766,74689347,53873526,234-15-4494,234-15-4494-60,5G,Smartphone
260301065128-0700,310,260,310260,97157914,72502967,66038192,310-260-7363,310-260-7363-19,3G,IoT Device
260321131934+0000,234,10,23410,76415323,64243396,54103018,234-10-3414,234-10-3414-22,3G,Smartphone
260314094431+0100,234,15,23415,50632862,55150883,59919891,234-15-6520,234-15-6520-51,4G,IoT Device
260304043152+0100,234,38,23438,67786408,50535050,76048865,234-38-7058,234-38-7058-45,3G,Tablet
260309114325+0200,206,10,20610,52924141,36941553,29825692,206-10-2194,206-10-2194-48,5G,Smartphone
260315204031-0500,310,260,310260,78714362,70202213,88276919,310-260-6542,310-260-6542-36,4G,IoT Device
260226114300+0100,240,24,24024,18713145,14937956,16070925,240-24-4277,240-24-4277-83,5G,Smartphone
260320154422-0600,310,480,310480,83560967,89365084,80615491,310-480-3133,310-480-3133-68,4G,Smartphone
260309075424+0200,240,04,24004,16510168,24953472,11319952,240-04-2696,240-04-2696-64,5G,Smartphone
260319170823+0000,234,10,23410,70662222,74445329,70560416,234-10-5771,234-10-5771-84,3G,Smartphone
260306022925+0000,234,38,23438,61941945,56892381,69733767,234-38-4587,234-38-4587-87,3G,Tablet
260324123426-0700,310,410,310410,78692210,88193679,67321616,310-410-1383,310-410-1383-67,4G,Tablet
260313191224+0100,206,05,20605,55335374,38241077,31467553,206-05-6709,206-05-6709-34,4G,Smartphone
260304173325+0200,206,05,20605,46656855,43471718,31646727,206-05-7457,206-05-7457-30,5G,Smartphone
260324175747+0200,240,24,24024,25886431,20687151,15071576,240-24-6062,240-24-6062-85,4G,Smartphone
260313033704-0700,310,480,310480,77042529,94152323,74366653,310-480-2685,310-480-2685-28,4G,IoT Device
260305031509+0100,240,07,24007,26530194,11390742,24476122,240-07-4895,240-07-4895-95,5G,Smartphone
260323065801-0800,310,260,310260,74529032,83573800,76536086,310-260-4423,310-260-4423-40,5G,Tablet
260311110726+0200,240,16,24016,16331820,29762969,18454107,240-16-8901,240-16-8901-26,5G,Tablet
260306041520+0100,206,01,20601,58049957,39564366,46710251,206-01-3777,206-01-3777-30,4G,Smartphone
260325044255+0100,240,05,24005,19428345,23429600,13721095,240-05-2226,240-05-2226-16,5G,Smartphone
260319114247-0500,310,480,310480,84605332,80055266,74208469,310-480-8142,310-480-8142-26,4G,Smartphone
260317224840+0100,206,20,20620,48471010,44810265,25663465,206-20-6717,206-20-6717-45,5G,Smartphone
260324125104+0200,240,05,24005,35927874,27987397,22405849,240-05-3825,240-05-3825-48,5G,Smartphone
260308120212+0200,206,05,20605,49513615,37394541,41003973,206-05-7848,206-05-7848-81,5G,Smartphone
260306080127+0200,240,16,24016,37150071,12252964,22339407,240-16-1817,240-16-1817-49,5G,Smartphone
260311012859+0000,234,33,23433,58959337,64254116,69868925,234-33-7107,234-33-7107-76,4G,Tablet
260319221959+0100,206,01,20601,57123327,31566684,37992639,206-01-7493,206-01-7493-71,5G,Tablet
260308045204-0600,310,480,310480,76268606,72053271,69679376,310-480-4348,310-480-4348-48,4G,Smartphone
260319073943-0600,310,120,310120,79795771,75292710,67027159,310-120-8775,310-120-8775-34,5G,Tablet
260305222955+0100,206,01,20601,48837833,47200997,49914137,206-01-4889,206-01-4889-51,4G,IoT Device
260308112641+0000,234,10,23410,75994976,51556299,53839890,234-10-3403,234-10-3403-98,4G,Tablet
260313142522-0500,310,260,310260,87033650,92138243,87741788,310-260-7754,310-260-7754-90,4G,Smartphone
260304191407+0200,206,10,20610,37326342,40940877,51946511,206-10-2455,206-10-2455-19,4G,Smartphone
260310214525-0600,310,410,310410,97612548,93629566,68945918,310-410-6472,310-410-6472-76,4G,IoT Device
260302034953+0200,206,20,20620,46723964,38347325,42373503,206-20-1012,206-20-1012-26,5G,Smartphone
260302142828+0100,234,38,23438,62983940,56191426,55562840,234-38-7554,234-38-7554-62,3G,Smartphone
260312191200-0600,310,120,310120,82487917,84556863,65829284,310-120-7288,310-120-7288-63,4G,IoT Device
260325102944+0000,234,15,23415,74870250,71879612,72190719,234-15-5174,234-15-5174-77,3G,Tablet
260309105257+0100,206,10,20610,41302260,37788906,26039524,206-10-2158,206-10-2158-37,4G,Smartphone
260227025349-0800,310,480,310480,95424047,91865322,84487050,310-480-2676,310-480-2676-89,5G,Tablet
260312060516+0200,240,05,24005,33320658,21191273,29590038,240-05-6035,240-05-6035-72,4G,Tablet
260316203842+0100,240,24,24024,36388131,25811418,11144743,240-24-4168,240-24-4168-36,5G,Smartphone
260225102934+0000,234,30,23430,70209074,72360856,53924967,234-30-4914,234-30-4914-94,3G,Tablet
260313034130-0500,310,480,310480,88612070,83399633,83703320,310-480-8746,310-480-8746-10,3G,Smartphone
260321062403+0200,240,01,24001,34153629,30304428,28736430,240-01-3483,240-01-3483-60,4G,Smartphone
260324145719-0500,310,260,310260,89931319,92018343,92063520,310-260-1672,310-260-1672-96,4G,Tablet
260302200904+0200,240,24,24024,36974625,23001870,23696048,240-24-3603,240-24-3603-28,3G,Smartphone
260305022602+0200,206,05,20605,43281171,38009644,39561707,206-05-5066,206-05-5066-51,5G,Smartphone
260325203916+0200,240,01,24001,35399904,22449614,29073134,240-01-3117,240-01-3117-77,5G,Smartphone
260326185541-0700,310,260,310260,73038788,74172685,66093202,310-260-2836,310-260-2836-83,4G,Smartphone
260316163859+0200,240,08,24008,25020472,10351818,19943275,240-08-6740,240-08-6740-77,4G,Tablet
260227211650-0600,310,480,310480,78578528,80140891,70036742,310-480-7653,310-480-7653-12,3G,Smartphone
260226182146+0100,206,10,20610,48580061,37887018,31536681,206-10-6039,206-10-6039-66,5G,Smartphone
260227132939+0100,234,20,23420,76378279,72904669,54471511,234-20-8536,234-20-8536-60,4G,Smartphone
260314012237+0200,206,10,20610,33151456,38434315,48110274,206-10-5244,206-10-5244-15,4G,Smartphone
260323221235+0100,240,16,24016,33143370,30446454,12330021,240-16-4094,240-16-4094-39,5G,Smartphone
260303101050+0100,206,01,20601,42130136,31756908,32987303,206-01-1482,206-01-1482-10,5G,Smartphone
260305050855-0500,310,410,310410,78224535,93709175,92168216,310-410-6131,310-410-6131-31,4G,IoT Device
260324012752+0200,206,20,20620,30476675,39465559,45039223,206-20-5298,206-20-5298-62,5G,Smartphone
260302110543+0100,206,20,20620,34612750,36479647,52401234,206-20-8151,206-20-8151-47,4G,Smartphone
260325221305+0100,234,20,23420,71556501,62417753,63449087,234-20-3828,234-20-3828-91,3G,Smartphone
260324224500+0100,234,38,23438,54442891,50248605,53320427,234-38-9789,234-38-9789-44,3G,IoT Device
260314015852-0700,310,410,310410,79770048,92927520,68858077,310-410-6220,310-410-6220-67,4G,Smartphone
260308141946+0000,234,30,23430,58225882,63697229,56509085,234-30-7268,234-30-7268-55,3G,Smartphone
260312023152+0200,240,07,24007,21295608,15129015,28630718,240-07-3521,240-07-3521-37,5G,Smartphone
260228001738+0000,234,15,23415,58421312,59068583,54937161,234-15-6940,234-15-6940-59,4G,Tablet
260307071113+0100,240,02,24002,24272737,34756932,18969260,240-02-6796,240-02-6796-77,5G,Tablet
260326033459+0100,206,01,20601,33310378,44879799,31458214,206-01-9206,206-01-9206-76,5G,Smartphone
260320140653+0200,240,16,24016,17384108,31936658,25896653,240-16-3978,240-16-3978-85,4G,IoT Device
260307180839+0200,240,01,24001,28145797,30948542,11335182,240-01-3482,240-01-3482-31,4G,Smartphone
260302154129-0600,310,480,310480,72659979,75064628,80958174,310-480-9424,310-480-9424-18,4G,Smartphone
260227153936-0500,310,260,310260,96150169,74923595,74662235,310-260-2876,310-260-2876-90,5G,Tablet
260318112354-0600,310,260,310260,73360477,80834880,87096908,310-260-5503,310-260-5503-75,4G,IoT Device
260308113336+0000,234,38,23438,71749197,60828152,51651534,234-38-6214,234-38-6214-66,4G,Smartphone
260319063043+0200,206,20,20620,54348076,44336901,35004694,206-20-2865,206-20-2865-51,5G,Smartphone
260227195117+0100,240,16,24016,31559828,15492102,17609093,240-16-4570,240-16-4570-27,5G,Smartphone
260307210603+0100,206,10,20610,38983688,54854562,45460128,206-10-2482,206-10-2482-58,5G,Tablet
260227164851+0200,240,02,24002,27985663,23591829,19684329,240-02-8240,240-02-8240-10,4G,IoT Device
260228041952+0100,206,01,20601,34510630,34295166,29484197,206-01-3483,206-01-3483-64,5G,Tablet
260314234445+0200,206,01,20601,45365286,40202072,53570464,206-01-2185,206-01-2185-36,5G,IoT Device
260225105043-0700,310,480,310480,90396261,71509318,66766695,310-480-6032,310-480-6032-27,5G,Smartphone
260318195052+0200,206,01,20601,49470282,36642873,29993466,206-01-3931,206-01-3931-52,4G,Tablet
260314054618+0000,234,10,23410,53352264,74262762,73377716,234-10-5271,234-10-5271-99,4G,Tablet
260302040005-0600,310,120,310120,98150475,71774326,92282850,310-120-6112,310-120-6112-36,4G,Smartphone
260311210034+0100,240,16,24016,23718986,26119536,11230380,240-16-4242,240-16-4242-41,5G,Tablet
260305083910+0200,240,02,24002,32255140,34802100,11555485,240-02-5195,240-02-5195-50,5G,Smartphone
260307215812+0100,240,05,24005,24855165,24367900,10166984,240-05-5194,240-05-5194-78,4G,Smartphone
260314213003+0200,206,20,20620,46372055,43089138,30291737,206-20-8035,206-20-8035-34,4G,Tablet
260301033045+0000,234,38,23438,75096623,58383294,55170602,234-38-9370,234-38-9370-17,4G,Tablet
260307010924+0000,234,38,23438,59933289,68975258,65783632,234-38-7361,234-38-7361-73,5G,Smartphone
260310065514+0100,206,20,20620,53876612,30640855,43653980,206-20-2575,206-20-2575-55,5G,Tablet
260306021625+0200,206,10,20610,37221972,43267811,52536760,206-10-4407,206-10-4407-25,3G,Smartphone
260311105050+0000,234,38,23438,76040610,74106017,58284539,234-38-2799,234-38-2799-33,4G,Tablet
260326032632+0000,234,10,23410,50349701,59493413,69405934,234-10-4189,234-10-4189-38,3G,IoT Device
260326024458+0100,240,01,24001,17030655,20712302,16626388,240-01-6104,240-01-6104-93,5G,Smartphone
260308084312+0200,240,01,24001,19708242,13087532,14000731,240-01-8832,240-01-8832-82,5G,Smartphone
260308004617+0200,206,10,20610,38371951,51522332,30091944,206-10-6195,206-10-6195-27,5G,IoT Device
260314202149+0200,240,07,24007,33742670,25654641,29587382,240-07-1784,240-07-1784-19,5G,Smartphone
260325160724+0100,234,30,23430,63592686,62313078,50868735,234-30-7396,234-30-7396-87,3G,Tablet
260310053852+0100,234,10,23410,65828041,63678257,55653939,234-10-8805,234-10-8805-12,4G,Smartphone
260321153655+0100,206,01,20601,45179056,50311824,51928564,206-01-6753,206-01-6753-94,4G,Smartphone
260317063015+0100,240,08,24008,10796234,20069750,13433513,240-08-2667,240-08-2667-24,5G,Smartphone
260304081255+0100,234,15,23415,65591373,68733813,69635477,234-15-5936,234-15-5936-19,4G,IoT Device
260320180543+0100,240,02,24002,31395405,11638762,20000472,240-02-4635,240-02-4635-94,5G,IoT Device
260314131033+0000,234,33,23433,54698070,62002901,57380364,234-33-9900,234-33-9900-64,3G,Smartphone
260313092305+0200,240,05,24005,13711487,34164099,21106316,240-05-8846,240-05-8846-61,5G,Smartphone
260318030813+0000,234,30,23430,60809845,71476042,68046256,234-30-2769,234-30-2769-51,4G,Smartphone
260228084222+0200,206,05,20605,35908698,43627132,37832883,206-05-1755,206-05-1755-45,3G,Tablet
260302014326+0200,206,01,20601,46421841,50273430,41348174,206-01-7491,206-01-7491-38,5G,Tablet
260326020351+0100,240,01,24001,34927582,17862904,12779776,240-01-1952,240-01-1952-92,3G,Tablet
260228061425-0800,310,480,310480,96298403,89310530,75745536,310-480-9756,310-480-9756-19,4G,Smartphone
260312093849+0200,240,24,24024,12402910,14632507,22702056,240-24-9969,240-24-9969-17,5G,Smartphone
260310105515+0100,234,30,23430,57002534,54255035,66064109,234-30-4615,234-30-4615-73,3G,Smartphone
260307102012+0000,234,30,23430,61590580,57402354,77105219,234-30-4304,234-30-4304-97,3G,Smartphone
260305224017+0200,206,10,20610,44052819,40971998,37853948,206-10-7426,206-10-7426-50,5G,Smartphone
260228133148+0000,234,15,23415,65484332,68458422,73138241,234-15-1888,234-15-1888-63,4G,IoT Device
260307124524+0200,240,08,24008,26382537,23428518,24940682,240-08-9073,240-08-9073-82,5G,Tablet
260312170946+0200,240,05,24005,15582974,33197448,28128028,240-05-7668,240-05-7668-90,4G,Smartphone
260310052623-0800,310,120,310120,81133437,79790294,91273418,310-120-4388,310-120-4388-58,3G,Smartphone
260227021932+0200,240,08,24008,19208693,27282263,17289414,240-08-9693,240-08-9693-98,5G,Smartphone
260225181317-0700,310,480,310480,93546042,73450425,94254864,310-480-6238,310-480-6238-55,4G,Smartphone
260317093002+0100,240,08,24008,31596431,28089815,12247269,240-08-9453,240-08-9453-59,5G,Tablet
260312132833+0100,234,20,23420,50144299,56791207,50216764,234-20-8204,234-20-8204-29,4G,Smartphone
260313210305+0200,206,05,20605,59729263,54228323,53265250,206-05-3581,206-05-3581-69,4G,Tablet
260321002040+0200,240,05,24005,17268102,32743546,11739094,240-05-3734,240-05-3734-71,5G,Smartphone
260316070618+0100,234,38,23438,70635749,73937728,62302581,234-38-8324,234-38-8324-70,3G,Tablet
260319045247+0100,206,10,20610,41031120,31246274,50005488,206-10-3267,206-10-3267-96,4G,Tablet
260314202047+0100,240,02,24002,29141294,23519740,25837479,240-02-7503,240-02-7503-29,5G,Smartphone
260303060730+0200,240,16,24016,37207410,11153689,14739571,240-16-4972,240-16-4972-74,5G,IoT Device
260314093902+0200,240,01,24001,11908053,34239114,11265547,240-01-2414,240-01-2414-48,5G,Smartphone
260308011952+0100,240,02,24002,15717463,27911006,10829886,240-02-8264,240-02-8264-76,4G,Smartphone
260304225117+0100,240,04,24004,28713291,29613556,14187324,240-04-8030,240-04-8030-76,3G,Tablet
260314234645+0000,234,38,23438,63472712,55767925,69868402,234-38-7917,234-38-7917-87,3G,IoT Device
260307122757+0100,206,20,20620,41455429,50887193,40992753,206-20-8082,206-20-8082-65,4G,Tablet
260321115106-0800,310,260,310260,99105200,83303718,88549766,310-260-8107,310-260-8107-51,5G,IoT Device
260324152442+0200,240,02,24002,12141036,31600531,27017995,240-02-2870,240-02-2870-49,5G,Smartphone
260306112714-0500,310,480,310480,74660469,78709467,95281687,310-480-5509,310-480-5509-31,4G,IoT Device
260302134508+0000,234,30,23430,72235180,64053706,61876115,234-30-5723,234-30-5723-13,4G,Smartphone
260309150532+0200,206,05,20605,55885684,50471022,43819092,206-05-5860,206-05-5860-81,5G,Smartphone
260309183253+0200,206,10,20610,44993347,37626134,49773372,206-10-4995,206-10-4995-65,5G,Tablet
260313172950-0600,310,410,310410,85569095,90019414,82771987,310-410-5417,310-410-5417-91,5G,Smartphone
260302164016+0100,206,20,20620,47734514,36457176,43589397,206-20-6416,206-20-6416-34,3G,Tablet
260323010810+0100,234,20,23420,58394640,62927557,53203386,234-20-6606,234-20-6606-20,3G,IoT Device
260301041554+0100,206,10,20610,56511343,37880975,45752290,206-10-8792,206-10-8792-57,5G,Tablet
260309083213+0000,234,30,23430,70394608,58129956,63446531,234-30-9094,234-30-9094-17,3G,Smartphone
260311174926+0100,234,10,23410,64625660,70637218,62499433,234-10-3371,234-10-3371-80,3G,Tablet
260320225940+0100,206,01,20601,57517886,50755198,30221733,206-01-3568,206-01-3568-95,5G,Smartphone
260305075115+0100,206,05,20605,30347364,35958650,25197246,206-05-7505,206-05-7505-82,5G,Tablet
